# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.028045	0.012495
-190.000000	5.000000	0.012293	0.011690
-180.000000	5.000000	0.031369	0.014013
-170.000000	5.000000	0.068021	0.015115
-160.000000	5.000000	0.054831	0.012954
-150.000000	5.000000	0.041532	0.009991
-140.000000	5.000000	-0.039540	0.016992
-130.000000	5.000000	0.017858	0.014302
-120.000000	5.000000	-0.126849	0.011698
-110.000000	5.000000	-0.209856	0.015583
-100.000000	5.000000	-0.213358	0.014500
-90.000000	5.000000	-0.181485	0.008805
-80.000000	5.000000	-0.217114	0.008661
-70.000000	5.000000	-0.240660	0.009461
-60.000000	5.000000	-0.150166	0.012864
-50.000000	5.000000	-0.066399	0.009762
-40.000000	5.000000	0.028933	0.013672
-30.000000	5.000000	-0.035008	0.016918
-20.000000	5.000000	0.051259	0.011172
-10.000000	5.000000	0.060876	0.014302
0.000000	5.000000	0.052516	0.014944
10.000000	5.000000	0.001960	0.010926
20.000000	5.000000	-0.072679	0.011121
30.000000	5.000000	-0.009226	0.009091
40.000000	5.000000	-0.059058	0.012609
50.000000	5.000000	-0.037710	0.008100
60.000000	5.000000	-0.086079	0.008223
70.000000	5.000000	-0.118582	0.009509
80.000000	5.000000	-0.081091	0.009896
90.000000	5.000000	0.001709	0.007446
100.000000	5.000000	0.056736	0.008676
110.000000	5.000000	0.136362	0.012888
120.000000	5.000000	0.153290	0.011630
130.000000	5.000000	0.030892	0.016209
140.000000	5.000000	-0.059275	0.015115
150.000000	5.000000	-0.224293	0.015856
160.000000	5.000000	-0.194731	0.018515
170.000000	5.000000	-0.186141	0.015246
180.000000	5.000000	-0.189168	0.013058
190.000000	5.000000	-0.142722	0.017378
200.000000	5.000000	-0.044045	0.015226
