# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.403963	0.018478
-190.000000	5.000000	0.325089	0.011062
-180.000000	5.000000	0.288196	0.012938
-170.000000	5.000000	0.209599	0.016668
-160.000000	5.000000	0.145232	0.014561
-150.000000	5.000000	0.195322	0.016328
-140.000000	5.000000	0.216660	0.014403
-130.000000	5.000000	0.259098	0.010671
-120.000000	5.000000	0.303089	0.011817
-110.000000	5.000000	0.281624	0.013808
-100.000000	5.000000	0.374250	0.017475
-90.000000	5.000000	0.454861	0.015910
-80.000000	5.000000	0.473502	0.012115
-70.000000	5.000000	0.414956	0.017620
-60.000000	5.000000	0.443468	0.015375
-50.000000	5.000000	0.431587	0.015614
-40.000000	5.000000	0.380073	0.014108
-30.000000	5.000000	0.312260	0.014773
-20.000000	5.000000	0.334420	0.012962
-10.000000	5.000000	0.365380	0.015507
0.000000	5.000000	0.486039	0.020417
10.000000	5.000000	0.505728	0.013825
20.000000	5.000000	0.327867	0.015337
30.000000	5.000000	0.316811	0.014770
40.000000	5.000000	0.215790	0.013916
50.000000	5.000000	0.213396	0.014908
60.000000	5.000000	0.194524	0.017165
70.000000	5.000000	0.280571	0.019863
80.000000	5.000000	0.332255	0.010316
90.000000	5.000000	0.397923	0.015963
100.000000	5.000000	0.378720	0.019101
110.000000	5.000000	0.202635	0.011386
120.000000	5.000000	0.212424	0.012302
130.000000	5.000000	0.225622	0.013254
140.000000	5.000000	0.269043	0.012049
150.000000	5.000000	0.344544	0.017844
160.000000	5.000000	0.457891	0.017354
170.000000	5.000000	0.368880	0.020793
180.000000	5.000000	0.345660	0.014059
190.000000	5.000000	0.219593	0.015437
200.000000	5.000000	0.190584	0.013289
