# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.301357	0.010853
-190.000000	5.000000	-0.243478	0.017269
-180.000000	5.000000	-0.274282	0.009527
-170.000000	5.000000	-0.251356	0.010134
-160.000000	5.000000	-0.239336	0.006549
-150.000000	5.000000	-0.246119	0.005927
-140.000000	5.000000	-0.242540	0.006127
-130.000000	5.000000	-0.194417	0.007904
-120.000000	5.000000	-0.155440	0.009308
-110.000000	5.000000	-0.178153	0.010953
-100.000000	5.000000	-0.238463	0.007478
-90.000000	5.000000	-0.195812	0.009565
-80.000000	5.000000	-0.211313	0.010079
-70.000000	5.000000	-0.291850	0.009294
-60.000000	5.000000	-0.397106	0.008052
-50.000000	5.000000	-0.288548	0.011134
-40.000000	5.000000	-0.171414	0.008919
-30.000000	5.000000	-0.184594	0.007959
-20.000000	5.000000	-0.212940	0.013417
-10.000000	5.000000	-0.241407	0.008066
0.000000	5.000000	-0.205027	0.006956
10.000000	5.000000	-0.244625	0.004110
20.000000	5.000000	-0.320381	0.007124
30.000000	5.000000	-0.327833	0.005413
40.000000	5.000000	-0.302545	0.005111
50.000000	5.000000	-0.229950	0.006037
60.000000	5.000000	-0.088246	0.006211
70.000000	5.000000	0.008445	0.008135
80.000000	5.000000	0.054940	0.007072
90.000000	5.000000	0.010476	0.008969
100.000000	5.000000	-0.070114	0.008438
110.000000	5.000000	-0.109227	0.009516
120.000000	5.000000	-0.120680	0.009225
130.000000	5.000000	-0.149832	0.014150
140.000000	5.000000	-0.115596	0.014372
150.000000	5.000000	-0.125023	0.011087
160.000000	5.000000	-0.161066	0.011494
170.000000	5.000000	-0.101213	0.014611
180.000000	5.000000	-0.032120	0.013302
190.000000	5.000000	-0.024052	0.017347
200.000000	5.000000	-0.095971	0.017929
