# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.198277	0.006787
-190.000000	5.000000	-0.149577	0.009181
-180.000000	5.000000	-0.185432	0.005137
-170.000000	5.000000	-0.199444	0.006146
-160.000000	5.000000	-0.170534	0.010169
-150.000000	5.000000	-0.146834	0.008262
-140.000000	5.000000	-0.113191	0.007468
-130.000000	5.000000	-0.169604	0.007084
-120.000000	5.000000	-0.147691	0.006196
-110.000000	5.000000	-0.095068	0.008267
-100.000000	5.000000	-0.136337	0.006045
-90.000000	5.000000	-0.154760	0.010055
-80.000000	5.000000	-0.172729	0.010102
-70.000000	5.000000	-0.033393	0.012581
-60.000000	5.000000	-0.074761	0.015138
-50.000000	5.000000	-0.167362	0.011284
-40.000000	5.000000	-0.137629	0.010938
-30.000000	5.000000	-0.114350	0.016688
-20.000000	5.000000	-0.040268	0.011768
-10.000000	5.000000	-0.074811	0.011624
0.000000	5.000000	-0.093911	0.008587
10.000000	5.000000	-0.083623	0.008029
20.000000	5.000000	-0.071657	0.012161
30.000000	5.000000	-0.122589	0.013925
40.000000	5.000000	-0.188001	0.009449
50.000000	5.000000	-0.256436	0.013209
60.000000	5.000000	-0.294244	0.013049
70.000000	5.000000	-0.305951	0.009818
80.000000	5.000000	-0.331670	0.014660
90.000000	5.000000	-0.271660	0.013128
100.000000	5.000000	-0.155492	0.010192
110.000000	5.000000	-0.170974	0.008244
120.000000	5.000000	-0.196847	0.012532
130.000000	5.000000	-0.173647	0.013755
140.000000	5.000000	-0.203869	0.010495
150.000000	5.000000	-0.210703	0.010943
160.000000	5.000000	-0.228234	0.008398
170.000000	5.000000	-0.262038	0.007434
180.000000	5.000000	-0.295016	0.008639
190.000000	5.000000	-0.242952	0.004701
200.000000	5.000000	-0.218999	0.010364
