# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.093900	0.011241
-190.000000	5.000000	-0.138241	0.009703
-180.000000	5.000000	-0.200502	0.009642
-170.000000	5.000000	-0.185185	0.011544
-160.000000	5.000000	-0.181351	0.009296
-150.000000	5.000000	-0.176305	0.009800
-140.000000	5.000000	-0.060264	0.010261
-130.000000	5.000000	0.073537	0.013344
-120.000000	5.000000	0.100716	0.012082
-110.000000	5.000000	0.068868	0.013816
-100.000000	5.000000	-0.037189	0.008177
-90.000000	5.000000	-0.035450	0.009481
-80.000000	5.000000	-0.004045	0.012844
-70.000000	5.000000	0.068916	0.009907
-60.000000	5.000000	0.052186	0.010803
-50.000000	5.000000	0.033098	0.013730
-40.000000	5.000000	0.040648	0.013148
-30.000000	5.000000	-0.000933	0.011718
-20.000000	5.000000	-0.014837	0.013238
-10.000000	5.000000	0.024092	0.011550
0.000000	5.000000	0.046510	0.010269
10.000000	5.000000	-0.023330	0.016919
20.000000	5.000000	-0.066880	0.010392
30.000000	5.000000	-0.150752	0.013002
40.000000	5.000000	-0.144622	0.010109
50.000000	5.000000	-0.051173	0.007515
60.000000	5.000000	0.023317	0.013064
70.000000	5.000000	0.028638	0.011357
80.000000	5.000000	0.100316	0.011092
90.000000	5.000000	0.137252	0.010363
100.000000	5.000000	0.211977	0.013489
110.000000	5.000000	0.191195	0.010591
120.000000	5.000000	0.278122	0.012222
130.000000	5.000000	0.241335	0.013589
140.000000	5.000000	0.176781	0.014916
150.000000	5.000000	0.079380	0.012459
160.000000	5.000000	0.071265	0.009471
170.000000	5.000000	-0.007303	0.008530
180.000000	5.000000	0.044430	0.014446
190.000000	5.000000	0.036052	0.014204
200.000000	5.000000	-0.010197	0.010566
