# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.117177	0.007848
-190.000000	5.000000	-0.128561	0.006922
-180.000000	5.000000	-0.140572	0.009296
-170.000000	5.000000	-0.179448	0.008467
-160.000000	5.000000	-0.096491	0.009513
-150.000000	5.000000	0.007979	0.006882
-140.000000	5.000000	-0.013061	0.005358
-130.000000	5.000000	-0.056712	0.007977
-120.000000	5.000000	-0.096630	0.010673
-110.000000	5.000000	-0.020636	0.010535
-100.000000	5.000000	-0.024145	0.009065
-90.000000	5.000000	-0.063106	0.010443
-80.000000	5.000000	-0.064500	0.010714
-70.000000	5.000000	-0.017668	0.012252
-60.000000	5.000000	-0.031361	0.011135
-50.000000	5.000000	-0.054143	0.011405
-40.000000	5.000000	-0.045649	0.010298
-30.000000	5.000000	-0.012883	0.012013
-20.000000	5.000000	-0.102653	0.010876
-10.000000	5.000000	-0.120453	0.010399
0.000000	5.000000	0.013829	0.010523
10.000000	5.000000	-0.014059	0.010455
20.000000	5.000000	-0.144505	0.007653
30.000000	5.000000	-0.183620	0.011833
40.000000	5.000000	-0.168495	0.013222
50.000000	5.000000	-0.131427	0.008919
60.000000	5.000000	-0.088456	0.012065
70.000000	5.000000	-0.160482	0.008955
80.000000	5.000000	-0.140848	0.006074
90.000000	5.000000	-0.046062	0.008280
100.000000	5.000000	-0.008131	0.006388
110.000000	5.000000	-0.029770	0.009263
120.000000	5.000000	0.065061	0.008768
130.000000	5.000000	0.103704	0.010945
140.000000	5.000000	0.167736	0.008954
150.000000	5.000000	0.207225	0.007456
160.000000	5.000000	0.207471	0.011124
170.000000	5.000000	0.153850	0.014081
180.000000	5.000000	0.131227	0.005780
190.000000	5.000000	0.119920	0.007751
200.000000	5.000000	0.182980	0.006591
