# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.055843	0.011919
-190.000000	5.000000	-0.150185	0.009739
-180.000000	5.000000	-0.257135	0.009444
-170.000000	5.000000	-0.230573	0.010043
-160.000000	5.000000	-0.164943	0.009593
-150.000000	5.000000	-0.169054	0.008716
-140.000000	5.000000	-0.202982	0.009634
-130.000000	5.000000	-0.231321	0.008307
-120.000000	5.000000	-0.171800	0.008923
-110.000000	5.000000	-0.109483	0.011151
-100.000000	5.000000	-0.080802	0.009915
-90.000000	5.000000	-0.108421	0.008346
-80.000000	5.000000	-0.082790	0.009332
-70.000000	5.000000	-0.123718	0.011724
-60.000000	5.000000	-0.119704	0.010432
-50.000000	5.000000	-0.074556	0.017341
-40.000000	5.000000	-0.151748	0.012690
-30.000000	5.000000	-0.197304	0.011445
-20.000000	5.000000	-0.210306	0.008735
-10.000000	5.000000	-0.106898	0.007870
0.000000	5.000000	-0.029281	0.006519
10.000000	5.000000	0.000743	0.007755
20.000000	5.000000	-0.087574	0.009729
30.000000	5.000000	-0.117474	0.007912
40.000000	5.000000	-0.220037	0.008473
50.000000	5.000000	-0.262375	0.006540
60.000000	5.000000	-0.296329	0.013579
70.000000	5.000000	-0.246158	0.010436
80.000000	5.000000	-0.277257	0.008738
90.000000	5.000000	-0.298560	0.008497
100.000000	5.000000	-0.296521	0.012550
110.000000	5.000000	-0.248195	0.011121
120.000000	5.000000	-0.281180	0.010669
130.000000	5.000000	-0.316601	0.010208
140.000000	5.000000	-0.234354	0.011080
150.000000	5.000000	-0.276812	0.012287
160.000000	5.000000	-0.369941	0.011645
170.000000	5.000000	-0.438631	0.013034
180.000000	5.000000	-0.424755	0.010308
190.000000	5.000000	-0.296466	0.013198
200.000000	5.000000	-0.180185	0.019452
