# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.264367	0.013150
-190.000000	5.000000	0.297008	0.010851
-180.000000	5.000000	0.387261	0.011033
-170.000000	5.000000	0.488005	0.008492
-160.000000	5.000000	0.443962	0.008724
-150.000000	5.000000	0.465060	0.011679
-140.000000	5.000000	0.423554	0.013953
-130.000000	5.000000	0.355056	0.008106
-120.000000	5.000000	0.337714	0.010963
-110.000000	5.000000	0.337762	0.012277
-100.000000	5.000000	0.377330	0.010663
-90.000000	5.000000	0.404386	0.010063
-80.000000	5.000000	0.435741	0.010434
-70.000000	5.000000	0.438516	0.008932
-60.000000	5.000000	0.383809	0.013102
-50.000000	5.000000	0.362555	0.009647
-40.000000	5.000000	0.329581	0.009144
-30.000000	5.000000	0.299422	0.008347
-20.000000	5.000000	0.336261	0.011086
-10.000000	5.000000	0.357832	0.008690
0.000000	5.000000	0.298770	0.008237
10.000000	5.000000	0.312956	0.013567
20.000000	5.000000	0.299572	0.013023
30.000000	5.000000	0.338932	0.015578
40.000000	5.000000	0.376893	0.011993
50.000000	5.000000	0.447712	0.011537
60.000000	5.000000	0.423914	0.009403
70.000000	5.000000	0.396901	0.010946
80.000000	5.000000	0.399425	0.008174
90.000000	5.000000	0.301462	0.011565
100.000000	5.000000	0.292417	0.010620
110.000000	5.000000	0.298680	0.010001
120.000000	5.000000	0.309337	0.016093
130.000000	5.000000	0.465164	0.008405
140.000000	5.000000	0.458058	0.012552
150.000000	5.000000	0.365375	0.012909
160.000000	5.000000	0.357995	0.011930
170.000000	5.000000	0.359144	0.014679
180.000000	5.000000	0.319566	0.014652
190.000000	5.000000	0.348870	0.017407
200.000000	5.000000	0.338953	0.012854
