# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.011856	0.006759
-190.000000	5.000000	0.068405	0.008529
-180.000000	5.000000	-0.005000	0.013246
-170.000000	5.000000	-0.064750	0.006334
-160.000000	5.000000	-0.007641	0.012611
-150.000000	5.000000	0.108131	0.012872
-140.000000	5.000000	0.136440	0.011298
-130.000000	5.000000	0.197608	0.011452
-120.000000	5.000000	0.191582	0.011119
-110.000000	5.000000	0.256306	0.013913
-100.000000	5.000000	0.209459	0.013881
-90.000000	5.000000	0.122787	0.015088
-80.000000	5.000000	0.089614	0.009964
-70.000000	5.000000	0.123803	0.010031
-60.000000	5.000000	0.046999	0.009443
-50.000000	5.000000	-0.049052	0.006509
-40.000000	5.000000	0.000203	0.010286
-30.000000	5.000000	-0.047639	0.010555
-20.000000	5.000000	-0.004606	0.011723
-10.000000	5.000000	0.299962	0.015517
0.000000	5.000000	0.346523	0.016462
10.000000	5.000000	0.122957	0.009610
20.000000	5.000000	0.148862	0.012851
30.000000	5.000000	0.223870	0.017323
40.000000	5.000000	0.338491	0.016151
50.000000	5.000000	0.329356	0.014771
60.000000	5.000000	0.211762	0.013720
70.000000	5.000000	0.122510	0.011411
80.000000	5.000000	0.106136	0.014230
90.000000	5.000000	0.128258	0.011464
100.000000	5.000000	0.048648	0.011580
110.000000	5.000000	0.094231	0.010729
120.000000	5.000000	0.042031	0.009836
130.000000	5.000000	-0.009749	0.008188
140.000000	5.000000	-0.124984	0.009653
150.000000	5.000000	-0.120889	0.007721
160.000000	5.000000	-0.108027	0.007487
170.000000	5.000000	0.090120	0.007242
180.000000	5.000000	0.220923	0.009028
190.000000	5.000000	0.273169	0.010348
200.000000	5.000000	0.160535	0.008416
