# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.137802	0.008457
-190.000000	5.000000	-0.186381	0.008788
-180.000000	5.000000	-0.198093	0.004938
-170.000000	5.000000	-0.236932	0.008948
-160.000000	5.000000	-0.289237	0.008218
-150.000000	5.000000	-0.300882	0.009948
-140.000000	5.000000	-0.292033	0.007029
-130.000000	5.000000	-0.326103	0.010674
-120.000000	5.000000	-0.396165	0.011559
-110.000000	5.000000	-0.391999	0.011310
-100.000000	5.000000	-0.367487	0.011667
-90.000000	5.000000	-0.290272	0.011938
-80.000000	5.000000	-0.261196	0.004780
-70.000000	5.000000	-0.276541	0.006069
-60.000000	5.000000	-0.188790	0.010494
-50.000000	5.000000	-0.198976	0.004721
-40.000000	5.000000	-0.179745	0.005435
-30.000000	5.000000	-0.125967	0.007877
-20.000000	5.000000	-0.123246	0.007803
-10.000000	5.000000	-0.098153	0.011191
0.000000	5.000000	-0.237144	0.006940
10.000000	5.000000	-0.324945	0.009057
20.000000	5.000000	-0.259595	0.007522
30.000000	5.000000	-0.356448	0.007615
40.000000	5.000000	-0.403181	0.012618
50.000000	5.000000	-0.369765	0.007051
60.000000	5.000000	-0.322782	0.008919
70.000000	5.000000	-0.393351	0.012731
80.000000	5.000000	-0.429581	0.013321
90.000000	5.000000	-0.479169	0.011733
100.000000	5.000000	-0.478845	0.010665
110.000000	5.000000	-0.446711	0.007921
120.000000	5.000000	-0.427851	0.012368
130.000000	5.000000	-0.382369	0.013111
140.000000	5.000000	-0.272556	0.012120
150.000000	5.000000	-0.290669	0.009005
160.000000	5.000000	-0.285099	0.007434
170.000000	5.000000	-0.197265	0.011695
180.000000	5.000000	-0.168355	0.009621
190.000000	5.000000	-0.164405	0.008445
200.000000	5.000000	-0.209001	0.008607
