# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.365305	0.008741
-190.000000	5.000000	-0.309226	0.006555
-180.000000	5.000000	-0.308276	0.009587
-170.000000	5.000000	-0.287884	0.007339
-160.000000	5.000000	-0.251972	0.007310
-150.000000	5.000000	-0.305316	0.012503
-140.000000	5.000000	-0.303944	0.009925
-130.000000	5.000000	-0.304325	0.008877
-120.000000	5.000000	-0.234351	0.010453
-110.000000	5.000000	-0.137764	0.007803
-100.000000	5.000000	-0.129786	0.010904
-90.000000	5.000000	-0.067670	0.006513
-80.000000	5.000000	-0.026669	0.006600
-70.000000	5.000000	-0.000616	0.005441
-60.000000	5.000000	0.019810	0.008885
-50.000000	5.000000	0.064426	0.007236
-40.000000	5.000000	-0.002869	0.010944
-30.000000	5.000000	0.094997	0.008964
-20.000000	5.000000	0.154099	0.013316
-10.000000	5.000000	0.202159	0.007481
0.000000	5.000000	0.142838	0.008191
10.000000	5.000000	0.120302	0.009401
20.000000	5.000000	0.044320	0.007003
30.000000	5.000000	-0.013282	0.012005
40.000000	5.000000	-0.086456	0.016970
50.000000	5.000000	-0.106894	0.012898
60.000000	5.000000	-0.074354	0.013266
70.000000	5.000000	-0.072194	0.008115
80.000000	5.000000	-0.066257	0.010779
90.000000	5.000000	-0.144562	0.008770
100.000000	5.000000	-0.294436	0.004545
110.000000	5.000000	-0.331788	0.006523
120.000000	5.000000	-0.382893	0.010916
130.000000	5.000000	-0.376413	0.008355
140.000000	5.000000	-0.358119	0.013616
150.000000	5.000000	-0.305609	0.010977
160.000000	5.000000	-0.243448	0.010108
170.000000	5.000000	-0.207126	0.007187
180.000000	5.000000	-0.055091	0.006462
190.000000	5.000000	0.080731	0.012356
200.000000	5.000000	0.036824	0.009971
