# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.403058	0.012252
-190.000000	5.000000	0.441968	0.017069
-180.000000	5.000000	0.450409	0.015418
-170.000000	5.000000	0.480802	0.013344
-160.000000	5.000000	0.487701	0.018713
-150.000000	5.000000	0.386734	0.014313
-140.000000	5.000000	0.399565	0.012979
-130.000000	5.000000	0.376302	0.015984
-120.000000	5.000000	0.344505	0.009381
-110.000000	5.000000	0.267744	0.013124
-100.000000	5.000000	0.368973	0.018178
-90.000000	5.000000	0.383487	0.014893
-80.000000	5.000000	0.458281	0.010622
-70.000000	5.000000	0.395882	0.019708
-60.000000	5.000000	0.453919	0.010224
-50.000000	5.000000	0.461776	0.012529
-40.000000	5.000000	0.398705	0.010787
-30.000000	5.000000	0.305541	0.012806
-20.000000	5.000000	0.484913	0.013053
-10.000000	5.000000	0.340428	0.016092
0.000000	5.000000	0.395946	0.019623
10.000000	5.000000	0.435111	0.018378
20.000000	5.000000	0.372538	0.017988
30.000000	5.000000	0.253304	0.018120
40.000000	5.000000	0.194482	0.016904
50.000000	5.000000	0.233823	0.019311
60.000000	5.000000	0.223221	0.016864
70.000000	5.000000	0.280711	0.014124
80.000000	5.000000	0.328396	0.013586
90.000000	5.000000	0.345400	0.017079
100.000000	5.000000	0.308486	0.011547
110.000000	5.000000	0.216608	0.013416
120.000000	5.000000	0.179841	0.017897
130.000000	5.000000	0.205616	0.017504
140.000000	5.000000	0.149596	0.011911
150.000000	5.000000	0.218912	0.014044
160.000000	5.000000	0.343862	0.011913
170.000000	5.000000	0.369309	0.017473
180.000000	5.000000	0.323406	0.012238
190.000000	5.000000	0.283980	0.014387
200.000000	5.000000	0.210804	0.012753
