# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.184187	0.009613
-190.000000	5.000000	0.188817	0.010560
-180.000000	5.000000	0.291703	0.013098
-170.000000	5.000000	0.420632	0.014531
-160.000000	5.000000	0.289236	0.013750
-150.000000	5.000000	0.165030	0.009579
-140.000000	5.000000	0.124599	0.009874
-130.000000	5.000000	0.120167	0.008017
-120.000000	5.000000	0.175470	0.008826
-110.000000	5.000000	0.206060	0.008531
-100.000000	5.000000	0.207801	0.007588
-90.000000	5.000000	0.187773	0.006609
-80.000000	5.000000	0.310629	0.010531
-70.000000	5.000000	0.333990	0.014511
-60.000000	5.000000	0.358679	0.007352
-50.000000	5.000000	0.408822	0.010769
-40.000000	5.000000	0.372710	0.013361
-30.000000	5.000000	0.446946	0.012648
-20.000000	5.000000	0.248678	0.014903
-10.000000	5.000000	0.231454	0.015164
0.000000	5.000000	0.310341	0.011416
10.000000	5.000000	0.460212	0.015757
20.000000	5.000000	0.448077	0.011424
30.000000	5.000000	0.414757	0.011022
40.000000	5.000000	0.440938	0.012100
50.000000	5.000000	0.466850	0.011775
60.000000	5.000000	0.508878	0.017026
70.000000	5.000000	0.282864	0.012322
80.000000	5.000000	0.250365	0.009095
90.000000	5.000000	0.218111	0.006408
100.000000	5.000000	0.219723	0.008392
110.000000	5.000000	0.162983	0.007980
120.000000	5.000000	0.080850	0.006659
130.000000	5.000000	0.052937	0.006100
140.000000	5.000000	0.089630	0.008767
150.000000	5.000000	0.192955	0.012383
160.000000	5.000000	0.178434	0.013144
170.000000	5.000000	0.090976	0.010335
180.000000	5.000000	0.103233	0.009530
190.000000	5.000000	0.058789	0.009471
200.000000	5.000000	0.281733	0.015097
