# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.083734	0.008281
-190.000000	5.000000	0.122643	0.009657
-180.000000	5.000000	0.176110	0.007833
-170.000000	5.000000	0.135265	0.010040
-160.000000	5.000000	0.202123	0.015174
-150.000000	5.000000	0.292771	0.014939
-140.000000	5.000000	0.357946	0.012660
-130.000000	5.000000	0.436649	0.011604
-120.000000	5.000000	0.536505	0.016180
-110.000000	5.000000	0.417365	0.017068
-100.000000	5.000000	0.245365	0.013664
-90.000000	5.000000	0.243664	0.012673
-80.000000	5.000000	0.268562	0.013346
-70.000000	5.000000	0.249845	0.010765
-60.000000	5.000000	0.204160	0.014066
-50.000000	5.000000	0.206958	0.010402
-40.000000	5.000000	0.150787	0.013300
-30.000000	5.000000	0.090054	0.011948
-20.000000	5.000000	0.026387	0.012410
-10.000000	5.000000	0.073020	0.010279
0.000000	5.000000	-0.018774	0.010246
10.000000	5.000000	-0.060932	0.011155
20.000000	5.000000	-0.051066	0.009134
30.000000	5.000000	-0.016739	0.012055
40.000000	5.000000	-0.083573	0.009220
50.000000	5.000000	-0.144550	0.007008
60.000000	5.000000	-0.244182	0.006177
70.000000	5.000000	-0.195254	0.008422
80.000000	5.000000	-0.131365	0.008959
90.000000	5.000000	-0.135692	0.009253
100.000000	5.000000	-0.129589	0.010424
110.000000	5.000000	-0.216139	0.012168
120.000000	5.000000	-0.346332	0.009018
130.000000	5.000000	-0.367061	0.010863
140.000000	5.000000	-0.357310	0.008651
150.000000	5.000000	-0.317058	0.009563
160.000000	5.000000	-0.257201	0.011201
170.000000	5.000000	-0.210547	0.012495
180.000000	5.000000	-0.119820	0.012454
190.000000	5.000000	-0.017761	0.013284
200.000000	5.000000	0.050931	0.018905
