# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.089609	0.011622
-190.000000	5.000000	0.233953	0.011990
-180.000000	5.000000	0.343463	0.013912
-170.000000	5.000000	0.393810	0.012602
-160.000000	5.000000	0.391452	0.018073
-150.000000	5.000000	0.419408	0.011603
-140.000000	5.000000	0.370364	0.015594
-130.000000	5.000000	0.414217	0.007487
-120.000000	5.000000	0.450050	0.012418
-110.000000	5.000000	0.418238	0.013448
-100.000000	5.000000	0.415196	0.010687
-90.000000	5.000000	0.376395	0.012446
-80.000000	5.000000	0.297226	0.008857
-70.000000	5.000000	0.300986	0.012212
-60.000000	5.000000	0.283487	0.013449
-50.000000	5.000000	0.253595	0.012225
-40.000000	5.000000	0.214198	0.009870
-30.000000	5.000000	0.120256	0.008658
-20.000000	5.000000	0.137802	0.011705
-10.000000	5.000000	0.140428	0.008737
0.000000	5.000000	0.070470	0.013064
10.000000	5.000000	0.064289	0.008464
20.000000	5.000000	0.151419	0.008417
30.000000	5.000000	0.137407	0.009958
40.000000	5.000000	0.109069	0.011389
50.000000	5.000000	0.142030	0.009744
60.000000	5.000000	0.165090	0.014368
70.000000	5.000000	0.060347	0.011710
80.000000	5.000000	0.020243	0.009776
90.000000	5.000000	0.040351	0.008586
100.000000	5.000000	0.116042	0.011898
110.000000	5.000000	0.194407	0.010672
120.000000	5.000000	0.196428	0.014704
130.000000	5.000000	0.242932	0.012276
140.000000	5.000000	0.374435	0.013444
150.000000	5.000000	0.355873	0.015269
160.000000	5.000000	0.326573	0.012387
170.000000	5.000000	0.407850	0.014388
180.000000	5.000000	0.484820	0.018876
190.000000	5.000000	0.435264	0.013121
200.000000	5.000000	0.359634	0.009762
