# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.183912	0.007571
-190.000000	5.000000	-0.102243	0.007680
-180.000000	5.000000	-0.005070	0.008334
-170.000000	5.000000	-0.030984	0.006322
-160.000000	5.000000	-0.053045	0.005118
-150.000000	5.000000	-0.040604	0.009033
-140.000000	5.000000	-0.028778	0.007985
-130.000000	5.000000	0.019272	0.007527
-120.000000	5.000000	0.031411	0.009945
-110.000000	5.000000	-0.010864	0.006506
-100.000000	5.000000	-0.033927	0.007454
-90.000000	5.000000	-0.005744	0.005293
-80.000000	5.000000	0.013002	0.006282
-70.000000	5.000000	-0.007411	0.006966
-60.000000	5.000000	-0.045668	0.009497
-50.000000	5.000000	0.007518	0.008110
-40.000000	5.000000	0.039092	0.009220
-30.000000	5.000000	0.046904	0.006733
-20.000000	5.000000	0.012348	0.007314
-10.000000	5.000000	-0.039632	0.007499
0.000000	5.000000	-0.079689	0.008376
10.000000	5.000000	-0.116094	0.006484
20.000000	5.000000	-0.062773	0.006689
30.000000	5.000000	-0.150581	0.007188
40.000000	5.000000	-0.185409	0.006441
50.000000	5.000000	-0.166144	0.006604
60.000000	5.000000	-0.053047	0.007727
70.000000	5.000000	-0.127152	0.009399
80.000000	5.000000	-0.191009	0.006890
90.000000	5.000000	-0.258280	0.005791
100.000000	5.000000	-0.269101	0.008437
110.000000	5.000000	-0.245365	0.009288
120.000000	5.000000	-0.268812	0.007009
130.000000	5.000000	-0.285817	0.011160
140.000000	5.000000	-0.285226	0.012571
150.000000	5.000000	-0.351832	0.013286
160.000000	5.000000	-0.414385	0.009176
170.000000	5.000000	-0.467188	0.008909
180.000000	5.000000	-0.438819	0.008365
190.000000	5.000000	-0.472685	0.008368
200.000000	5.000000	-0.383320	0.009075
