# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.208173	0.007033
-190.000000	5.000000	0.337808	0.009563
-180.000000	5.000000	0.488934	0.016435
-170.000000	5.000000	0.516452	0.014798
-160.000000	5.000000	0.398107	0.007364
-150.000000	5.000000	0.339473	0.008729
-140.000000	5.000000	0.275154	0.009693
-130.000000	5.000000	0.124892	0.007398
-120.000000	5.000000	0.043650	0.010027
-110.000000	5.000000	0.036638	0.009660
-100.000000	5.000000	0.117716	0.009586
-90.000000	5.000000	0.186636	0.011554
-80.000000	5.000000	0.180758	0.009050
-70.000000	5.000000	0.226203	0.014210
-60.000000	5.000000	0.190275	0.013853
-50.000000	5.000000	0.353428	0.015950
-40.000000	5.000000	0.386257	0.016587
-30.000000	5.000000	0.315855	0.011912
-20.000000	5.000000	0.236533	0.014904
-10.000000	5.000000	0.139397	0.016186
0.000000	5.000000	0.164355	0.016970
10.000000	5.000000	0.224933	0.017805
20.000000	5.000000	0.276443	0.016972
30.000000	5.000000	0.363362	0.019488
40.000000	5.000000	0.401043	0.014646
50.000000	5.000000	0.339047	0.012968
60.000000	5.000000	0.278904	0.008495
70.000000	5.000000	0.165118	0.013599
80.000000	5.000000	-0.043263	0.011069
90.000000	5.000000	-0.147848	0.010081
100.000000	5.000000	-0.043792	0.008908
110.000000	5.000000	-0.001392	0.011725
120.000000	5.000000	-0.024536	0.009020
130.000000	5.000000	-0.052512	0.008526
140.000000	5.000000	-0.084387	0.008185
150.000000	5.000000	-0.137155	0.006357
160.000000	5.000000	-0.179362	0.006271
170.000000	5.000000	-0.242282	0.008699
180.000000	5.000000	-0.346515	0.009486
190.000000	5.000000	-0.412080	0.009190
200.000000	5.000000	-0.413563	0.010172
