# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.129691	0.010154
-190.000000	5.000000	-0.035099	0.008771
-180.000000	5.000000	-0.000063	0.006177
-170.000000	5.000000	-0.054983	0.007570
-160.000000	5.000000	-0.099347	0.009768
-150.000000	5.000000	-0.094291	0.010889
-140.000000	5.000000	-0.176199	0.007349
-130.000000	5.000000	-0.167969	0.009402
-120.000000	5.000000	-0.084622	0.011212
-110.000000	5.000000	-0.168366	0.006025
-100.000000	5.000000	-0.191908	0.006460
-90.000000	5.000000	-0.223281	0.006748
-80.000000	5.000000	-0.213117	0.007836
-70.000000	5.000000	-0.154901	0.009159
-60.000000	5.000000	-0.059522	0.009466
-50.000000	5.000000	-0.009316	0.015017
-40.000000	5.000000	0.076160	0.009536
-30.000000	5.000000	0.183006	0.009614
-20.000000	5.000000	0.243673	0.010877
-10.000000	5.000000	0.188603	0.013621
0.000000	5.000000	0.133091	0.007031
10.000000	5.000000	0.117992	0.015014
20.000000	5.000000	0.120013	0.017760
30.000000	5.000000	0.164773	0.011047
40.000000	5.000000	0.214369	0.014314
50.000000	5.000000	0.236052	0.010771
60.000000	5.000000	0.300151	0.012427
70.000000	5.000000	0.269148	0.013509
80.000000	5.000000	0.159642	0.011921
90.000000	5.000000	0.162749	0.006919
100.000000	5.000000	0.319334	0.014999
110.000000	5.000000	0.253663	0.011233
120.000000	5.000000	0.222458	0.013828
130.000000	5.000000	0.124572	0.011383
140.000000	5.000000	0.225117	0.010039
150.000000	5.000000	0.343069	0.015709
160.000000	5.000000	0.256289	0.014625
170.000000	5.000000	0.321268	0.011575
180.000000	5.000000	0.461097	0.013397
190.000000	5.000000	0.462556	0.020613
200.000000	5.000000	0.384989	0.018121
