# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.193495	0.010051
-190.000000	5.000000	0.154149	0.008391
-180.000000	5.000000	0.057759	0.008459
-170.000000	5.000000	0.019792	0.012140
-160.000000	5.000000	0.123908	0.010191
-150.000000	5.000000	0.232690	0.011532
-140.000000	5.000000	0.240412	0.009435
-130.000000	5.000000	0.128947	0.010504
-120.000000	5.000000	0.151440	0.010047
-110.000000	5.000000	0.077987	0.010503
-100.000000	5.000000	-0.064520	0.009635
-90.000000	5.000000	-0.092245	0.010451
-80.000000	5.000000	0.006810	0.010826
-70.000000	5.000000	-0.036689	0.010234
-60.000000	5.000000	-0.099395	0.007854
-50.000000	5.000000	-0.048555	0.007882
-40.000000	5.000000	0.023013	0.011625
-30.000000	5.000000	-0.074010	0.005845
-20.000000	5.000000	-0.039072	0.014313
-10.000000	5.000000	-0.112402	0.004460
0.000000	5.000000	-0.121026	0.005684
10.000000	5.000000	-0.149368	0.009358
20.000000	5.000000	-0.216706	0.006456
30.000000	5.000000	-0.268745	0.006251
40.000000	5.000000	-0.200258	0.007584
50.000000	5.000000	-0.131394	0.006373
60.000000	5.000000	-0.035483	0.004128
70.000000	5.000000	-0.029875	0.008966
80.000000	5.000000	-0.167979	0.008699
90.000000	5.000000	-0.216057	0.007370
100.000000	5.000000	-0.166480	0.010337
110.000000	5.000000	-0.129814	0.011904
120.000000	5.000000	-0.021857	0.012612
130.000000	5.000000	0.062361	0.011436
140.000000	5.000000	0.056077	0.011938
150.000000	5.000000	-0.077689	0.008393
160.000000	5.000000	-0.062572	0.009431
170.000000	5.000000	0.073343	0.014476
180.000000	5.000000	-0.006421	0.009037
190.000000	5.000000	-0.087704	0.011845
200.000000	5.000000	-0.002492	0.013054
