# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.010351	0.011947
-190.000000	5.000000	-0.016309	0.010195
-180.000000	5.000000	-0.052678	0.010552
-170.000000	5.000000	0.027650	0.012720
-160.000000	5.000000	0.117945	0.011818
-150.000000	5.000000	0.225244	0.008934
-140.000000	5.000000	0.136920	0.010218
-130.000000	5.000000	0.034335	0.009094
-120.000000	5.000000	0.200939	0.012632
-110.000000	5.000000	0.272258	0.009500
-100.000000	5.000000	0.222563	0.010630
-90.000000	5.000000	0.212384	0.010747
-80.000000	5.000000	0.306626	0.013898
-70.000000	5.000000	0.357361	0.013000
-60.000000	5.000000	0.441223	0.012320
-50.000000	5.000000	0.327982	0.014332
-40.000000	5.000000	0.324569	0.015528
-30.000000	5.000000	0.239343	0.014655
-20.000000	5.000000	0.229339	0.012892
-10.000000	5.000000	0.121790	0.012393
0.000000	5.000000	0.168724	0.010169
10.000000	5.000000	0.161457	0.010984
20.000000	5.000000	0.073986	0.013673
30.000000	5.000000	0.071690	0.010558
40.000000	5.000000	0.037583	0.009865
50.000000	5.000000	0.152526	0.014173
60.000000	5.000000	0.079308	0.016028
70.000000	5.000000	0.096784	0.010578
80.000000	5.000000	0.135309	0.010846
90.000000	5.000000	0.089646	0.010401
100.000000	5.000000	0.031438	0.008171
110.000000	5.000000	0.019229	0.014542
120.000000	5.000000	0.027098	0.012931
130.000000	5.000000	0.099153	0.010629
140.000000	5.000000	0.031635	0.011160
150.000000	5.000000	0.059598	0.010675
160.000000	5.000000	0.136900	0.010434
170.000000	5.000000	0.207227	0.011770
180.000000	5.000000	0.157965	0.010719
190.000000	5.000000	0.276716	0.010509
200.000000	5.000000	0.274933	0.009872
