# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.320639	0.007147
-190.000000	5.000000	-0.245682	0.007083
-180.000000	5.000000	-0.265970	0.005024
-170.000000	5.000000	-0.206709	0.004869
-160.000000	5.000000	-0.233960	0.006477
-150.000000	5.000000	-0.227188	0.006084
-140.000000	5.000000	-0.237392	0.006237
-130.000000	5.000000	-0.261839	0.005846
-120.000000	5.000000	-0.264244	0.005210
-110.000000	5.000000	-0.213484	0.009772
-100.000000	5.000000	-0.207873	0.006294
-90.000000	5.000000	-0.249862	0.006315
-80.000000	5.000000	-0.269342	0.005165
-70.000000	5.000000	-0.261410	0.004892
-60.000000	5.000000	-0.251884	0.006449
-50.000000	5.000000	-0.233981	0.006777
-40.000000	5.000000	-0.202529	0.003939
-30.000000	5.000000	-0.228187	0.007924
-20.000000	5.000000	-0.270804	0.005581
-10.000000	5.000000	-0.304528	0.006436
0.000000	5.000000	-0.269066	0.005881
10.000000	5.000000	-0.254751	0.005932
20.000000	5.000000	-0.285122	0.008788
30.000000	5.000000	-0.236367	0.005229
40.000000	5.000000	-0.214824	0.006033
50.000000	5.000000	-0.249164	0.003340
60.000000	5.000000	-0.239858	0.004584
70.000000	5.000000	-0.269045	0.005677
80.000000	5.000000	-0.278846	0.004522
90.000000	5.000000	-0.273718	0.004857
100.000000	5.000000	-0.259242	0.004526
110.000000	5.000000	-0.285952	0.005194
120.000000	5.000000	-0.283413	0.006314
130.000000	5.000000	-0.311997	0.006983
140.000000	5.000000	-0.333348	0.007217
150.000000	5.000000	-0.290854	0.007140
160.000000	5.000000	-0.303289	0.005034
170.000000	5.000000	-0.276313	0.006177
180.000000	5.000000	-0.321695	0.006207
190.000000	5.000000	-0.335535	0.005077
200.000000	5.000000	-0.358358	0.005928
