# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.193638	0.007741
-190.000000	5.000000	-0.209127	0.007983
-180.000000	5.000000	-0.099257	0.008552
-170.000000	5.000000	-0.030179	0.009090
-160.000000	5.000000	0.010821	0.007360
-150.000000	5.000000	-0.073934	0.010023
-140.000000	5.000000	-0.048399	0.008439
-130.000000	5.000000	0.047227	0.008404
-120.000000	5.000000	0.025441	0.009711
-110.000000	5.000000	0.079959	0.010169
-100.000000	5.000000	0.069478	0.007216
-90.000000	5.000000	0.171233	0.011780
-80.000000	5.000000	0.140205	0.010402
-70.000000	5.000000	0.219316	0.008708
-60.000000	5.000000	0.242009	0.014189
-50.000000	5.000000	0.333257	0.008987
-40.000000	5.000000	0.409458	0.013394
-30.000000	5.000000	0.437207	0.010821
-20.000000	5.000000	0.423145	0.013907
-10.000000	5.000000	0.520409	0.017645
0.000000	5.000000	0.626287	0.015957
10.000000	5.000000	0.495941	0.012783
20.000000	5.000000	0.317491	0.013304
30.000000	5.000000	0.323100	0.011342
40.000000	5.000000	0.317533	0.013186
50.000000	5.000000	0.257499	0.010611
60.000000	5.000000	0.163312	0.009103
70.000000	5.000000	0.121281	0.006605
80.000000	5.000000	0.033376	0.012910
90.000000	5.000000	-0.039157	0.010406
100.000000	5.000000	-0.090897	0.006625
110.000000	5.000000	-0.111381	0.010303
120.000000	5.000000	-0.036792	0.010176
130.000000	5.000000	0.024402	0.008088
140.000000	5.000000	-0.022319	0.015442
150.000000	5.000000	-0.093260	0.006585
160.000000	5.000000	0.009865	0.016068
170.000000	5.000000	0.109967	0.011947
180.000000	5.000000	0.029345	0.009251
190.000000	5.000000	-0.031690	0.016008
200.000000	5.000000	-0.015150	0.009238
