# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.168416	0.008577
-190.000000	5.000000	0.123247	0.009327
-180.000000	5.000000	0.163778	0.010033
-170.000000	5.000000	0.259013	0.012959
-160.000000	5.000000	0.316602	0.011553
-150.000000	5.000000	0.392451	0.012905
-140.000000	5.000000	0.389603	0.012848
-130.000000	5.000000	0.512160	0.013706
-120.000000	5.000000	0.404262	0.013493
-110.000000	5.000000	0.372634	0.008505
-100.000000	5.000000	0.315940	0.008817
-90.000000	5.000000	0.308177	0.010821
-80.000000	5.000000	0.199847	0.014942
-70.000000	5.000000	0.270796	0.012907
-60.000000	5.000000	0.169157	0.011226
-50.000000	5.000000	0.226498	0.012400
-40.000000	5.000000	0.240671	0.009557
-30.000000	5.000000	0.227193	0.009683
-20.000000	5.000000	0.204945	0.012227
-10.000000	5.000000	0.240036	0.012886
0.000000	5.000000	0.243692	0.013778
10.000000	5.000000	0.233863	0.009857
20.000000	5.000000	0.307251	0.009066
30.000000	5.000000	0.302310	0.009824
40.000000	5.000000	0.280701	0.012218
50.000000	5.000000	0.236044	0.010425
60.000000	5.000000	0.271297	0.010222
70.000000	5.000000	0.298787	0.011289
80.000000	5.000000	0.230221	0.009248
90.000000	5.000000	0.155882	0.011241
100.000000	5.000000	0.114612	0.009854
110.000000	5.000000	0.102733	0.013622
120.000000	5.000000	0.190866	0.006899
130.000000	5.000000	0.047028	0.012057
140.000000	5.000000	-0.060881	0.011203
150.000000	5.000000	-0.100933	0.017210
160.000000	5.000000	-0.008292	0.012455
170.000000	5.000000	0.027037	0.016356
180.000000	5.000000	0.198392	0.011401
190.000000	5.000000	0.271685	0.017100
200.000000	5.000000	0.302136	0.013288
