# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.222588	0.007950
-190.000000	5.000000	-0.232913	0.007927
-180.000000	5.000000	-0.152925	0.005827
-170.000000	5.000000	-0.120912	0.004667
-160.000000	5.000000	-0.156171	0.008043
-150.000000	5.000000	-0.179464	0.010223
-140.000000	5.000000	-0.122834	0.007037
-130.000000	5.000000	-0.169560	0.010614
-120.000000	5.000000	-0.259586	0.008182
-110.000000	5.000000	-0.336588	0.008934
-100.000000	5.000000	-0.320222	0.014278
-90.000000	5.000000	-0.245574	0.008709
-80.000000	5.000000	-0.258617	0.010073
-70.000000	5.000000	-0.227885	0.012651
-60.000000	5.000000	-0.299467	0.009020
-50.000000	5.000000	-0.310809	0.007342
-40.000000	5.000000	-0.201435	0.007666
-30.000000	5.000000	-0.190743	0.010424
-20.000000	5.000000	-0.171542	0.009159
-10.000000	5.000000	-0.141199	0.007164
0.000000	5.000000	-0.106114	0.009264
10.000000	5.000000	-0.097938	0.009341
20.000000	5.000000	-0.004201	0.009047
30.000000	5.000000	0.029821	0.010144
40.000000	5.000000	-0.008392	0.009221
50.000000	5.000000	-0.086129	0.006470
60.000000	5.000000	-0.017934	0.013743
70.000000	5.000000	-0.093243	0.008798
80.000000	5.000000	-0.136929	0.007638
90.000000	5.000000	-0.144935	0.007139
100.000000	5.000000	-0.104602	0.005684
110.000000	5.000000	-0.079624	0.006992
120.000000	5.000000	-0.008522	0.010703
130.000000	5.000000	0.116735	0.018106
140.000000	5.000000	0.072135	0.011839
150.000000	5.000000	-0.028857	0.014890
160.000000	5.000000	-0.053543	0.011202
170.000000	5.000000	-0.093553	0.006628
180.000000	5.000000	-0.067257	0.008325
190.000000	5.000000	-0.085082	0.008761
200.000000	5.000000	-0.041351	0.011255
