# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.256359	0.009911
-190.000000	5.000000	0.224722	0.009945
-180.000000	5.000000	0.256456	0.009008
-170.000000	5.000000	0.137741	0.007998
-160.000000	5.000000	0.075711	0.011270
-150.000000	5.000000	0.196070	0.012179
-140.000000	5.000000	0.238462	0.007999
-130.000000	5.000000	0.214959	0.012029
-120.000000	5.000000	0.050500	0.007598
-110.000000	5.000000	0.006655	0.006928
-100.000000	5.000000	0.032316	0.006797
-90.000000	5.000000	0.025152	0.009003
-80.000000	5.000000	-0.075151	0.009261
-70.000000	5.000000	-0.132070	0.005080
-60.000000	5.000000	-0.172982	0.006207
-50.000000	5.000000	-0.160483	0.008619
-40.000000	5.000000	-0.180365	0.007766
-30.000000	5.000000	-0.207685	0.006218
-20.000000	5.000000	-0.243497	0.008248
-10.000000	5.000000	-0.229883	0.008363
0.000000	5.000000	-0.117747	0.006587
10.000000	5.000000	-0.106360	0.007623
20.000000	5.000000	-0.136719	0.009377
30.000000	5.000000	-0.048171	0.008411
40.000000	5.000000	0.005651	0.009512
50.000000	5.000000	-0.008698	0.010488
60.000000	5.000000	-0.139994	0.008129
70.000000	5.000000	-0.224743	0.005758
80.000000	5.000000	-0.203261	0.006768
90.000000	5.000000	-0.169615	0.006530
100.000000	5.000000	-0.218668	0.007168
110.000000	5.000000	-0.210750	0.010112
120.000000	5.000000	-0.193828	0.006510
130.000000	5.000000	-0.259476	0.006961
140.000000	5.000000	-0.298186	0.009313
150.000000	5.000000	-0.186508	0.007795
160.000000	5.000000	-0.172715	0.007848
170.000000	5.000000	-0.217453	0.008705
180.000000	5.000000	-0.170035	0.009938
190.000000	5.000000	-0.033181	0.011084
200.000000	5.000000	-0.057433	0.011559
