# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.223374	0.010711
-190.000000	5.000000	0.241552	0.011963
-180.000000	5.000000	0.274690	0.015161
-170.000000	5.000000	0.214309	0.009144
-160.000000	5.000000	0.120384	0.010530
-150.000000	5.000000	0.137841	0.010412
-140.000000	5.000000	0.091002	0.008025
-130.000000	5.000000	0.151956	0.008650
-120.000000	5.000000	0.128043	0.013895
-110.000000	5.000000	0.100853	0.010763
-100.000000	5.000000	0.091620	0.012517
-90.000000	5.000000	0.104448	0.008236
-80.000000	5.000000	0.060154	0.010894
-70.000000	5.000000	0.100089	0.009844
-60.000000	5.000000	0.062226	0.008369
-50.000000	5.000000	-0.040126	0.011541
-40.000000	5.000000	-0.010446	0.007254
-30.000000	5.000000	-0.044369	0.010356
-20.000000	5.000000	0.010552	0.014651
-10.000000	5.000000	-0.088912	0.011454
0.000000	5.000000	-0.079809	0.009809
10.000000	5.000000	-0.070597	0.009515
20.000000	5.000000	0.053481	0.014465
30.000000	5.000000	0.146952	0.015925
40.000000	5.000000	0.096924	0.013185
50.000000	5.000000	0.013964	0.017386
60.000000	5.000000	0.055005	0.011009
70.000000	5.000000	0.035050	0.009377
80.000000	5.000000	-0.070071	0.014602
90.000000	5.000000	-0.075712	0.014150
100.000000	5.000000	-0.178033	0.012398
110.000000	5.000000	-0.188871	0.011091
120.000000	5.000000	-0.235053	0.015698
130.000000	5.000000	-0.208132	0.014612
140.000000	5.000000	-0.251221	0.014478
150.000000	5.000000	-0.278367	0.012696
160.000000	5.000000	-0.246829	0.009058
170.000000	5.000000	-0.368337	0.011103
180.000000	5.000000	-0.315537	0.011745
190.000000	5.000000	-0.256069	0.012878
200.000000	5.000000	-0.189614	0.010353
