# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.276752	0.014276
-190.000000	5.000000	-0.280083	0.007736
-180.000000	5.000000	-0.309931	0.011959
-170.000000	5.000000	-0.379238	0.010103
-160.000000	5.000000	-0.380333	0.013791
-150.000000	5.000000	-0.268188	0.012045
-140.000000	5.000000	-0.171648	0.017387
-130.000000	5.000000	-0.176380	0.013095
-120.000000	5.000000	-0.112770	0.012541
-110.000000	5.000000	-0.098869	0.019153
-100.000000	5.000000	0.006701	0.012652
-90.000000	5.000000	0.068674	0.013001
-80.000000	5.000000	0.095410	0.017131
-70.000000	5.000000	0.090297	0.013402
-60.000000	5.000000	0.218234	0.011541
-50.000000	5.000000	0.216422	0.014671
-40.000000	5.000000	0.300848	0.011294
-30.000000	5.000000	0.318026	0.021084
-20.000000	5.000000	0.315910	0.014554
-10.000000	5.000000	0.252527	0.015838
0.000000	5.000000	0.224892	0.012309
10.000000	5.000000	0.178203	0.012729
20.000000	5.000000	0.129257	0.016597
30.000000	5.000000	0.102136	0.010514
40.000000	5.000000	0.028506	0.016047
50.000000	5.000000	0.065587	0.011642
60.000000	5.000000	0.081401	0.013393
70.000000	5.000000	-0.076878	0.016369
80.000000	5.000000	-0.121947	0.022540
90.000000	5.000000	-0.002950	0.015495
100.000000	5.000000	-0.031277	0.015369
110.000000	5.000000	-0.124468	0.021985
120.000000	5.000000	-0.249024	0.016703
130.000000	5.000000	-0.391977	0.017774
140.000000	5.000000	-0.395913	0.019276
150.000000	5.000000	-0.344533	0.016967
160.000000	5.000000	-0.338307	0.014621
170.000000	5.000000	-0.374354	0.018415
180.000000	5.000000	-0.386658	0.010188
190.000000	5.000000	-0.269696	0.018709
200.000000	5.000000	-0.199713	0.016481
