# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.038668	0.013699
-190.000000	5.000000	0.028042	0.013600
-180.000000	5.000000	0.087617	0.010706
-170.000000	5.000000	0.124553	0.012640
-160.000000	5.000000	0.011240	0.012298
-150.000000	5.000000	-0.047801	0.010218
-140.000000	5.000000	-0.081747	0.007091
-130.000000	5.000000	-0.089006	0.005498
-120.000000	5.000000	-0.096204	0.008600
-110.000000	5.000000	-0.075851	0.008521
-100.000000	5.000000	-0.064105	0.008103
-90.000000	5.000000	-0.028917	0.011423
-80.000000	5.000000	-0.024443	0.013951
-70.000000	5.000000	-0.139075	0.008365
-60.000000	5.000000	-0.132309	0.009786
-50.000000	5.000000	-0.063809	0.006182
-40.000000	5.000000	-0.167565	0.009383
-30.000000	5.000000	-0.057005	0.009641
-20.000000	5.000000	-0.021925	0.009967
-10.000000	5.000000	0.045794	0.013061
0.000000	5.000000	0.064897	0.009084
10.000000	5.000000	0.015633	0.012587
20.000000	5.000000	-0.131993	0.008344
30.000000	5.000000	-0.098408	0.009823
40.000000	5.000000	-0.063856	0.009800
50.000000	5.000000	-0.088798	0.005100
60.000000	5.000000	-0.082655	0.007776
70.000000	5.000000	-0.041217	0.009181
80.000000	5.000000	0.031622	0.011130
90.000000	5.000000	-0.024260	0.010249
100.000000	5.000000	-0.036484	0.011791
110.000000	5.000000	0.085213	0.012242
120.000000	5.000000	0.031898	0.015377
130.000000	5.000000	0.125146	0.014941
140.000000	5.000000	0.047299	0.008426
150.000000	5.000000	0.045762	0.015714
160.000000	5.000000	0.034379	0.015766
170.000000	5.000000	0.001252	0.014883
180.000000	5.000000	-0.005431	0.012764
190.000000	5.000000	0.102145	0.019210
200.000000	5.000000	0.121925	0.013234
