# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.094695	0.006524
-190.000000	5.000000	0.088706	0.006330
-180.000000	5.000000	0.016677	0.007157
-170.000000	5.000000	0.076407	0.007662
-160.000000	5.000000	-0.007576	0.007701
-150.000000	5.000000	-0.093846	0.008048
-140.000000	5.000000	-0.096052	0.005925
-130.000000	5.000000	-0.147822	0.004929
-120.000000	5.000000	-0.115197	0.010301
-110.000000	5.000000	-0.143326	0.006661
-100.000000	5.000000	-0.130535	0.007389
-90.000000	5.000000	-0.021027	0.008220
-80.000000	5.000000	0.073974	0.005754
-70.000000	5.000000	0.087947	0.010739
-60.000000	5.000000	0.133604	0.009591
-50.000000	5.000000	0.059320	0.013391
-40.000000	5.000000	0.053832	0.011097
-30.000000	5.000000	0.021018	0.011834
-20.000000	5.000000	0.035032	0.011205
-10.000000	5.000000	0.014168	0.012503
0.000000	5.000000	0.033575	0.010918
10.000000	5.000000	0.081143	0.009869
20.000000	5.000000	0.061940	0.008557
30.000000	5.000000	0.091005	0.013263
40.000000	5.000000	0.109916	0.008932
50.000000	5.000000	0.160835	0.014995
60.000000	5.000000	0.203612	0.012166
70.000000	5.000000	0.181475	0.013288
80.000000	5.000000	0.179991	0.014028
90.000000	5.000000	0.273073	0.008925
100.000000	5.000000	0.093143	0.013470
110.000000	5.000000	0.102950	0.008864
120.000000	5.000000	0.159202	0.010473
130.000000	5.000000	0.088048	0.010625
140.000000	5.000000	-0.027802	0.007269
150.000000	5.000000	-0.048251	0.009022
160.000000	5.000000	-0.119436	0.008418
170.000000	5.000000	-0.211567	0.009256
180.000000	5.000000	-0.147914	0.009387
190.000000	5.000000	-0.202551	0.015897
200.000000	5.000000	-0.162615	0.013863
