# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.221670	0.017913
-190.000000	5.000000	0.291836	0.011063
-180.000000	5.000000	0.331835	0.014823
-170.000000	5.000000	0.307165	0.020707
-160.000000	5.000000	0.298932	0.013427
-150.000000	5.000000	0.250487	0.015632
-140.000000	5.000000	0.224624	0.015591
-130.000000	5.000000	0.191979	0.013439
-120.000000	5.000000	0.291038	0.011960
-110.000000	5.000000	0.392664	0.024155
-100.000000	5.000000	0.305771	0.023235
-90.000000	5.000000	0.354158	0.014872
-80.000000	5.000000	0.345898	0.014973
-70.000000	5.000000	0.359114	0.011843
-60.000000	5.000000	0.383044	0.015835
-50.000000	5.000000	0.298463	0.022470
-40.000000	5.000000	0.371187	0.020621
-30.000000	5.000000	0.424192	0.013252
-20.000000	5.000000	0.472102	0.021304
-10.000000	5.000000	0.472060	0.020660
0.000000	5.000000	0.609539	0.022398
10.000000	5.000000	0.655294	0.025143
20.000000	5.000000	0.653898	0.016252
30.000000	5.000000	0.569610	0.010314
40.000000	5.000000	0.541981	0.013168
50.000000	5.000000	0.443666	0.015803
60.000000	5.000000	0.506528	0.014262
70.000000	5.000000	0.590008	0.015992
80.000000	5.000000	0.648425	0.012149
90.000000	5.000000	0.593079	0.019509
100.000000	5.000000	0.441968	0.018168
110.000000	5.000000	0.329411	0.012549
120.000000	5.000000	0.296707	0.012568
130.000000	5.000000	0.322267	0.015428
140.000000	5.000000	0.350926	0.019535
150.000000	5.000000	0.224679	0.017636
160.000000	5.000000	0.249508	0.017904
170.000000	5.000000	0.159123	0.011737
180.000000	5.000000	0.221590	0.016785
190.000000	5.000000	0.358036	0.016667
200.000000	5.000000	0.268919	0.018816
