# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.547315	0.012422
-190.000000	5.000000	0.538559	0.012124
-180.000000	5.000000	0.462678	0.018544
-170.000000	5.000000	0.112709	0.018260
-160.000000	5.000000	-0.010461	0.009078
-150.000000	5.000000	-0.009808	0.007707
-140.000000	5.000000	0.002638	0.006496
-130.000000	5.000000	-0.001688	0.006923
-120.000000	5.000000	0.019165	0.006431
-110.000000	5.000000	-0.013551	0.005072
-100.000000	5.000000	-0.025249	0.004083
-90.000000	5.000000	-0.011048	0.003439
-80.000000	5.000000	0.019301	0.008246
-70.000000	5.000000	-0.014165	0.007887
-60.000000	5.000000	-0.004298	0.008749
-50.000000	5.000000	-0.017925	0.005327
-40.000000	5.000000	0.077064	0.021548
-30.000000	5.000000	0.008893	0.008397
-20.000000	5.000000	-0.088785	0.003064
-10.000000	5.000000	-0.048239	0.003473
0.000000	5.000000	-0.036982	0.004216
10.000000	5.000000	0.122841	0.008430
20.000000	5.000000	0.087591	0.010500
30.000000	5.000000	-0.025010	0.007847
40.000000	5.000000	-0.026109	0.004367
50.000000	5.000000	0.026205	0.007258
60.000000	5.000000	-0.045697	0.006463
70.000000	5.000000	-0.073791	0.009371
80.000000	5.000000	-0.094038	0.006835
90.000000	5.000000	-0.092846	0.007518
100.000000	5.000000	-0.096328	0.008433
110.000000	5.000000	-0.086158	0.008216
120.000000	5.000000	-0.056561	0.008231
130.000000	5.000000	-0.058741	0.010803
140.000000	5.000000	-0.065320	0.007754
150.000000	5.000000	-0.169034	0.009577
160.000000	5.000000	-0.214679	0.010958
170.000000	5.000000	-0.235448	0.012930
180.000000	5.000000	-0.248682	0.013165
190.000000	5.000000	-0.216108	0.014954
200.000000	5.000000	-0.032749	0.015769
