# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.039106	0.006577
-190.000000	5.000000	0.039790	0.007404
-180.000000	5.000000	0.037135	0.010494
-170.000000	5.000000	-0.033313	0.010174
-160.000000	5.000000	0.038344	0.010331
-150.000000	5.000000	0.124466	0.007796
-140.000000	5.000000	0.092001	0.011760
-130.000000	5.000000	0.113093	0.011198
-120.000000	5.000000	0.036182	0.012906
-110.000000	5.000000	0.012325	0.011397
-100.000000	5.000000	0.059696	0.009585
-90.000000	5.000000	0.003446	0.008017
-80.000000	5.000000	-0.041797	0.009725
-70.000000	5.000000	-0.028394	0.006594
-60.000000	5.000000	0.184460	0.010017
-50.000000	5.000000	0.138064	0.008799
-40.000000	5.000000	0.053737	0.008008
-30.000000	5.000000	0.052114	0.011763
-20.000000	5.000000	-0.045431	0.012546
-10.000000	5.000000	-0.136866	0.009317
0.000000	5.000000	-0.028057	0.008192
10.000000	5.000000	0.086122	0.010983
20.000000	5.000000	0.010606	0.010324
30.000000	5.000000	-0.028963	0.015005
40.000000	5.000000	0.037074	0.013354
50.000000	5.000000	-0.007780	0.010192
60.000000	5.000000	-0.051132	0.016607
70.000000	5.000000	-0.149485	0.013561
80.000000	5.000000	-0.135525	0.011920
90.000000	5.000000	-0.137684	0.014357
100.000000	5.000000	-0.092875	0.018466
110.000000	5.000000	-0.211189	0.012036
120.000000	5.000000	-0.140336	0.012641
130.000000	5.000000	-0.195197	0.011444
140.000000	5.000000	-0.120554	0.015748
150.000000	5.000000	-0.257470	0.014359
160.000000	5.000000	-0.199789	0.011773
170.000000	5.000000	-0.108894	0.011864
180.000000	5.000000	-0.163275	0.007316
190.000000	5.000000	-0.241455	0.009689
200.000000	5.000000	-0.245864	0.013452
