# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.204935	0.011917
-190.000000	5.000000	-0.143465	0.016748
-180.000000	5.000000	-0.139609	0.009218
-170.000000	5.000000	-0.108580	0.011659
-160.000000	5.000000	-0.073295	0.008356
-150.000000	5.000000	-0.172256	0.009003
-140.000000	5.000000	-0.146402	0.008406
-130.000000	5.000000	-0.110582	0.010623
-120.000000	5.000000	-0.199906	0.010525
-110.000000	5.000000	-0.197927	0.011715
-100.000000	5.000000	-0.133341	0.010947
-90.000000	5.000000	-0.147221	0.009370
-80.000000	5.000000	-0.182724	0.008582
-70.000000	5.000000	-0.091244	0.011034
-60.000000	5.000000	-0.110374	0.009968
-50.000000	5.000000	-0.108013	0.007395
-40.000000	5.000000	-0.043326	0.010821
-30.000000	5.000000	0.060330	0.011096
-20.000000	5.000000	0.228459	0.015292
-10.000000	5.000000	0.191736	0.012799
0.000000	5.000000	0.223413	0.012052
10.000000	5.000000	0.064205	0.011205
20.000000	5.000000	-0.015993	0.010026
30.000000	5.000000	0.017298	0.014458
40.000000	5.000000	0.020019	0.013483
50.000000	5.000000	-0.038257	0.014009
60.000000	5.000000	0.050491	0.013713
70.000000	5.000000	-0.007024	0.008175
80.000000	5.000000	0.060523	0.008826
90.000000	5.000000	0.079483	0.009987
100.000000	5.000000	0.205760	0.013331
110.000000	5.000000	0.219792	0.014253
120.000000	5.000000	0.051633	0.016164
130.000000	5.000000	-0.121634	0.009970
140.000000	5.000000	0.014325	0.016125
150.000000	5.000000	0.005297	0.016690
160.000000	5.000000	0.020727	0.009348
170.000000	5.000000	-0.144433	0.008150
180.000000	5.000000	-0.144541	0.009188
190.000000	5.000000	-0.156997	0.008561
200.000000	5.000000	-0.248851	0.007801
