# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.111784	0.011396
-190.000000	5.000000	0.236442	0.012559
-180.000000	5.000000	0.221514	0.008248
-170.000000	5.000000	0.164060	0.009066
-160.000000	5.000000	0.132660	0.009773
-150.000000	5.000000	0.139610	0.010036
-140.000000	5.000000	0.197529	0.010829
-130.000000	5.000000	0.237481	0.009529
-120.000000	5.000000	0.290477	0.013541
-110.000000	5.000000	0.239170	0.018813
-100.000000	5.000000	0.275301	0.013019
-90.000000	5.000000	0.401927	0.012782
-80.000000	5.000000	0.402239	0.013767
-70.000000	5.000000	0.494717	0.012530
-60.000000	5.000000	0.451367	0.010050
-50.000000	5.000000	0.463137	0.018122
-40.000000	5.000000	0.437670	0.011820
-30.000000	5.000000	0.373666	0.008664
-20.000000	5.000000	0.323983	0.011062
-10.000000	5.000000	0.290252	0.010242
0.000000	5.000000	0.182358	0.012391
10.000000	5.000000	0.230747	0.012137
20.000000	5.000000	0.439833	0.014861
30.000000	5.000000	0.498972	0.013410
40.000000	5.000000	0.359476	0.013085
50.000000	5.000000	0.270765	0.010860
60.000000	5.000000	0.232193	0.011718
70.000000	5.000000	0.333936	0.011461
80.000000	5.000000	0.362730	0.012627
90.000000	5.000000	0.348607	0.009930
100.000000	5.000000	0.362122	0.011451
110.000000	5.000000	0.401876	0.012012
120.000000	5.000000	0.366967	0.014156
130.000000	5.000000	0.220189	0.013889
140.000000	5.000000	0.075106	0.015198
150.000000	5.000000	0.134891	0.010088
160.000000	5.000000	0.201222	0.012664
170.000000	5.000000	0.317700	0.015717
180.000000	5.000000	0.290406	0.015271
190.000000	5.000000	0.249412	0.016228
200.000000	5.000000	0.302796	0.014572
