# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.058396	0.007403
-190.000000	5.000000	0.176080	0.008938
-180.000000	5.000000	0.130086	0.008819
-170.000000	5.000000	0.082409	0.008345
-160.000000	5.000000	0.069333	0.014170
-150.000000	5.000000	0.035834	0.014122
-140.000000	5.000000	0.126952	0.010314
-130.000000	5.000000	0.060942	0.010240
-120.000000	5.000000	0.114901	0.010347
-110.000000	5.000000	0.109864	0.013475
-100.000000	5.000000	0.033223	0.010364
-90.000000	5.000000	0.013095	0.011968
-80.000000	5.000000	-0.016195	0.008578
-70.000000	5.000000	0.064068	0.009557
-60.000000	5.000000	0.169482	0.012885
-50.000000	5.000000	0.045181	0.009917
-40.000000	5.000000	-0.090516	0.014381
-30.000000	5.000000	-0.155787	0.010997
-20.000000	5.000000	-0.157972	0.016200
-10.000000	5.000000	-0.083422	0.010625
0.000000	5.000000	0.085188	0.012041
10.000000	5.000000	-0.025306	0.007434
20.000000	5.000000	-0.077694	0.007781
30.000000	5.000000	-0.068665	0.008922
40.000000	5.000000	0.038251	0.008184
50.000000	5.000000	0.066826	0.014248
60.000000	5.000000	0.073561	0.013728
70.000000	5.000000	0.046124	0.006464
80.000000	5.000000	-0.053282	0.006335
90.000000	5.000000	0.082590	0.008624
100.000000	5.000000	0.090079	0.010470
110.000000	5.000000	0.025087	0.014970
120.000000	5.000000	0.027800	0.010582
130.000000	5.000000	-0.013352	0.016935
140.000000	5.000000	0.037888	0.010555
150.000000	5.000000	-0.085576	0.012297
160.000000	5.000000	-0.057035	0.010124
170.000000	5.000000	0.130750	0.010363
180.000000	5.000000	0.073539	0.014860
190.000000	5.000000	-0.122989	0.010680
200.000000	5.000000	-0.127810	0.008885
