# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.288564	0.010058
-190.000000	5.000000	-0.328812	0.012518
-180.000000	5.000000	-0.272272	0.008741
-170.000000	5.000000	-0.194929	0.012312
-160.000000	5.000000	-0.165191	0.009396
-150.000000	5.000000	-0.107383	0.005774
-140.000000	5.000000	-0.080523	0.006042
-130.000000	5.000000	-0.060767	0.008588
-120.000000	5.000000	-0.071154	0.008893
-110.000000	5.000000	-0.076357	0.007250
-100.000000	5.000000	-0.078480	0.006638
-90.000000	5.000000	-0.076667	0.006545
-80.000000	5.000000	-0.007751	0.006533
-70.000000	5.000000	-0.071958	0.006122
-60.000000	5.000000	-0.033250	0.006390
-50.000000	5.000000	-0.023273	0.006213
-40.000000	5.000000	-0.030140	0.004969
-30.000000	5.000000	-0.042008	0.006013
-20.000000	5.000000	-0.074474	0.005997
-10.000000	5.000000	-0.109594	0.006753
0.000000	5.000000	-0.102463	0.005624
10.000000	5.000000	-0.147470	0.004788
20.000000	5.000000	-0.148765	0.004870
30.000000	5.000000	-0.182270	0.005881
40.000000	5.000000	-0.176429	0.005614
50.000000	5.000000	-0.203029	0.006570
60.000000	5.000000	-0.144402	0.007314
70.000000	5.000000	-0.115960	0.006215
80.000000	5.000000	-0.110595	0.009245
90.000000	5.000000	-0.096550	0.009733
100.000000	5.000000	-0.103585	0.010314
110.000000	5.000000	-0.093920	0.009830
120.000000	5.000000	-0.060828	0.010198
130.000000	5.000000	-0.021929	0.009907
140.000000	5.000000	0.055003	0.008714
150.000000	5.000000	0.117210	0.009935
160.000000	5.000000	0.134088	0.013160
170.000000	5.000000	0.128851	0.013065
180.000000	5.000000	0.285440	0.013168
190.000000	5.000000	0.242700	0.009907
200.000000	5.000000	0.159725	0.012304
