# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.054108	0.008983
-190.000000	5.000000	-0.031165	0.007685
-180.000000	5.000000	-0.066446	0.010119
-170.000000	5.000000	-0.074317	0.009732
-160.000000	5.000000	-0.105277	0.010792
-150.000000	5.000000	-0.118019	0.010466
-140.000000	5.000000	-0.178977	0.009360
-130.000000	5.000000	-0.158580	0.007099
-120.000000	5.000000	-0.233104	0.007043
-110.000000	5.000000	-0.241217	0.004880
-100.000000	5.000000	-0.255387	0.005422
-90.000000	5.000000	-0.238725	0.008882
-80.000000	5.000000	-0.275227	0.006649
-70.000000	5.000000	-0.259333	0.009558
-60.000000	5.000000	-0.226053	0.007938
-50.000000	5.000000	-0.192980	0.008714
-40.000000	5.000000	-0.221920	0.008877
-30.000000	5.000000	-0.133837	0.012602
-20.000000	5.000000	-0.085575	0.007367
-10.000000	5.000000	-0.155379	0.011245
0.000000	5.000000	-0.103535	0.011117
10.000000	5.000000	-0.165864	0.007349
20.000000	5.000000	-0.139395	0.009825
30.000000	5.000000	-0.155215	0.009029
40.000000	5.000000	-0.162416	0.010175
50.000000	5.000000	-0.109825	0.013149
60.000000	5.000000	-0.138314	0.009848
70.000000	5.000000	-0.148933	0.009929
80.000000	5.000000	-0.124549	0.009343
90.000000	5.000000	-0.019218	0.010953
100.000000	5.000000	-0.054591	0.014447
110.000000	5.000000	-0.018511	0.009094
120.000000	5.000000	-0.013932	0.014851
130.000000	5.000000	0.037379	0.012034
140.000000	5.000000	0.008372	0.012864
150.000000	5.000000	0.034316	0.014042
160.000000	5.000000	0.032780	0.014658
170.000000	5.000000	-0.099568	0.018414
180.000000	5.000000	-0.095945	0.013819
190.000000	5.000000	-0.020693	0.011445
200.000000	5.000000	0.014332	0.019917
