# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.266031	0.005951
-190.000000	5.000000	-0.273697	0.006001
-180.000000	5.000000	-0.239955	0.008022
-170.000000	5.000000	-0.222156	0.009446
-160.000000	5.000000	-0.235530	0.008274
-150.000000	5.000000	-0.201834	0.008749
-140.000000	5.000000	-0.142531	0.008749
-130.000000	5.000000	-0.114981	0.006374
-120.000000	5.000000	-0.082991	0.009106
-110.000000	5.000000	-0.080457	0.007130
-100.000000	5.000000	-0.060365	0.006591
-90.000000	5.000000	-0.041121	0.005711
-80.000000	5.000000	-0.019210	0.006775
-70.000000	5.000000	0.024702	0.008695
-60.000000	5.000000	0.058988	0.007112
-50.000000	5.000000	-0.002108	0.008573
-40.000000	5.000000	-0.013642	0.009074
-30.000000	5.000000	-0.022802	0.009753
-20.000000	5.000000	-0.113657	0.009492
-10.000000	5.000000	-0.107900	0.009879
0.000000	5.000000	-0.108183	0.009635
10.000000	5.000000	-0.094387	0.008061
20.000000	5.000000	-0.101040	0.006845
30.000000	5.000000	-0.126201	0.004800
40.000000	5.000000	-0.109828	0.009379
50.000000	5.000000	-0.104871	0.012042
60.000000	5.000000	-0.159389	0.005389
70.000000	5.000000	-0.188715	0.009402
80.000000	5.000000	-0.257431	0.009475
90.000000	5.000000	-0.196310	0.007272
100.000000	5.000000	-0.266795	0.005152
110.000000	5.000000	-0.289164	0.005973
120.000000	5.000000	-0.334837	0.008134
130.000000	5.000000	-0.378898	0.006319
140.000000	5.000000	-0.459837	0.007590
150.000000	5.000000	-0.396488	0.009680
160.000000	5.000000	-0.418273	0.008205
170.000000	5.000000	-0.391079	0.008428
180.000000	5.000000	-0.394214	0.008809
190.000000	5.000000	-0.472653	0.007002
200.000000	5.000000	-0.467704	0.008091
