# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.354917	0.014639
-190.000000	5.000000	0.260125	0.012251
-180.000000	5.000000	0.263048	0.010990
-170.000000	5.000000	0.223900	0.012183
-160.000000	5.000000	0.262198	0.011384
-150.000000	5.000000	0.232078	0.015114
-140.000000	5.000000	0.250483	0.018892
-130.000000	5.000000	0.121179	0.013516
-120.000000	5.000000	0.128775	0.011904
-110.000000	5.000000	0.087730	0.011375
-100.000000	5.000000	0.108398	0.012659
-90.000000	5.000000	0.122469	0.014354
-80.000000	5.000000	0.253215	0.012073
-70.000000	5.000000	0.231578	0.015024
-60.000000	5.000000	0.181577	0.014571
-50.000000	5.000000	0.264408	0.014778
-40.000000	5.000000	0.179559	0.018553
-30.000000	5.000000	0.095093	0.012067
-20.000000	5.000000	0.170106	0.018471
-10.000000	5.000000	0.239244	0.021420
0.000000	5.000000	0.246953	0.017400
10.000000	5.000000	0.237615	0.019551
20.000000	5.000000	0.179804	0.017034
30.000000	5.000000	0.077956	0.017161
40.000000	5.000000	-0.044769	0.013417
50.000000	5.000000	-0.099976	0.014341
60.000000	5.000000	-0.093788	0.011963
70.000000	5.000000	-0.093494	0.018618
80.000000	5.000000	-0.078374	0.015964
90.000000	5.000000	-0.053971	0.012534
100.000000	5.000000	-0.163227	0.012076
110.000000	5.000000	-0.319008	0.008446
120.000000	5.000000	-0.328447	0.008142
130.000000	5.000000	-0.341418	0.010422
140.000000	5.000000	-0.290668	0.009422
150.000000	5.000000	-0.313430	0.012975
160.000000	5.000000	-0.234317	0.013371
170.000000	5.000000	-0.226762	0.010608
180.000000	5.000000	-0.238477	0.010726
190.000000	5.000000	-0.186506	0.008646
200.000000	5.000000	-0.201501	0.011703
