# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.251232	0.014586
-190.000000	5.000000	0.320058	0.010591
-180.000000	5.000000	0.444172	0.014802
-170.000000	5.000000	0.347742	0.011739
-160.000000	5.000000	0.249187	0.013094
-150.000000	5.000000	0.342169	0.016201
-140.000000	5.000000	0.395666	0.011231
-130.000000	5.000000	0.384082	0.011755
-120.000000	5.000000	0.363965	0.012794
-110.000000	5.000000	0.287255	0.009821
-100.000000	5.000000	0.279894	0.010928
-90.000000	5.000000	0.345741	0.013191
-80.000000	5.000000	0.380843	0.012658
-70.000000	5.000000	0.356428	0.008693
-60.000000	5.000000	0.414329	0.013753
-50.000000	5.000000	0.434389	0.011050
-40.000000	5.000000	0.450652	0.013179
-30.000000	5.000000	0.401379	0.010870
-20.000000	5.000000	0.296041	0.012126
-10.000000	5.000000	0.259913	0.014970
0.000000	5.000000	0.260388	0.014005
10.000000	5.000000	0.254530	0.010337
20.000000	5.000000	0.259680	0.012848
30.000000	5.000000	0.198686	0.011649
40.000000	5.000000	0.175418	0.012971
50.000000	5.000000	0.042693	0.011429
60.000000	5.000000	0.100037	0.009884
70.000000	5.000000	0.144363	0.011885
80.000000	5.000000	0.121590	0.011393
90.000000	5.000000	0.024905	0.013984
100.000000	5.000000	0.007291	0.008632
110.000000	5.000000	-0.032261	0.011852
120.000000	5.000000	-0.056651	0.014013
130.000000	5.000000	-0.060279	0.011663
140.000000	5.000000	-0.054231	0.017481
150.000000	5.000000	-0.009588	0.012174
160.000000	5.000000	-0.010201	0.010199
170.000000	5.000000	-0.118660	0.016820
180.000000	5.000000	-0.322179	0.014374
190.000000	5.000000	-0.389288	0.017037
200.000000	5.000000	-0.341242	0.012551
