# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.346501	0.014689
-190.000000	5.000000	-0.389491	0.009908
-180.000000	5.000000	-0.478007	0.011389
-170.000000	5.000000	-0.526242	0.008392
-160.000000	5.000000	-0.487375	0.010365
-150.000000	5.000000	-0.413891	0.009483
-140.000000	5.000000	-0.320743	0.008710
-130.000000	5.000000	-0.243869	0.008894
-120.000000	5.000000	-0.251322	0.010475
-110.000000	5.000000	-0.274088	0.011704
-100.000000	5.000000	-0.257194	0.014714
-90.000000	5.000000	-0.284215	0.008902
-80.000000	5.000000	-0.192736	0.011782
-70.000000	5.000000	-0.170701	0.011554
-60.000000	5.000000	-0.124728	0.012117
-50.000000	5.000000	-0.147755	0.012226
-40.000000	5.000000	-0.122906	0.021150
-30.000000	5.000000	-0.178449	0.010919
-20.000000	5.000000	-0.197829	0.013544
-10.000000	5.000000	-0.208250	0.010574
0.000000	5.000000	-0.202068	0.010056
10.000000	5.000000	-0.137485	0.009383
20.000000	5.000000	-0.080901	0.009685
30.000000	5.000000	-0.101373	0.008767
40.000000	5.000000	-0.060171	0.009969
50.000000	5.000000	-0.032088	0.015854
60.000000	5.000000	-0.063622	0.012296
70.000000	5.000000	-0.100533	0.011153
80.000000	5.000000	-0.078308	0.017274
90.000000	5.000000	-0.042224	0.009164
100.000000	5.000000	-0.011805	0.013807
110.000000	5.000000	-0.046887	0.009198
120.000000	5.000000	-0.028461	0.013275
130.000000	5.000000	-0.072638	0.013040
140.000000	5.000000	-0.122681	0.012538
150.000000	5.000000	-0.109610	0.014203
160.000000	5.000000	-0.237539	0.013529
170.000000	5.000000	-0.206982	0.016091
180.000000	5.000000	-0.271246	0.014304
190.000000	5.000000	-0.343529	0.012204
200.000000	5.000000	-0.333547	0.012114
