# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.099800	0.010563
-190.000000	5.000000	-0.163760	0.010360
-180.000000	5.000000	-0.190893	0.011718
-170.000000	5.000000	-0.199036	0.011847
-160.000000	5.000000	-0.152879	0.010986
-150.000000	5.000000	-0.090084	0.010727
-140.000000	5.000000	-0.058941	0.010803
-130.000000	5.000000	-0.159910	0.009862
-120.000000	5.000000	-0.154740	0.011301
-110.000000	5.000000	-0.155246	0.008646
-100.000000	5.000000	-0.127719	0.013536
-90.000000	5.000000	-0.133141	0.010497
-80.000000	5.000000	-0.081439	0.010184
-70.000000	5.000000	-0.092716	0.013948
-60.000000	5.000000	-0.095873	0.008737
-50.000000	5.000000	-0.094245	0.009128
-40.000000	5.000000	-0.135107	0.007373
-30.000000	5.000000	-0.138649	0.010626
-20.000000	5.000000	-0.143532	0.012094
-10.000000	5.000000	-0.148398	0.006913
0.000000	5.000000	-0.233569	0.009267
10.000000	5.000000	-0.157142	0.007504
20.000000	5.000000	-0.045121	0.008817
30.000000	5.000000	-0.075890	0.008073
40.000000	5.000000	-0.153190	0.006526
50.000000	5.000000	-0.129531	0.008062
60.000000	5.000000	-0.245881	0.010409
70.000000	5.000000	-0.283125	0.011293
80.000000	5.000000	-0.298950	0.012352
90.000000	5.000000	-0.314167	0.014488
100.000000	5.000000	-0.351307	0.013088
110.000000	5.000000	-0.424377	0.011652
120.000000	5.000000	-0.436252	0.010122
130.000000	5.000000	-0.359948	0.009788
140.000000	5.000000	-0.317300	0.010594
150.000000	5.000000	-0.320895	0.005868
160.000000	5.000000	-0.322138	0.007998
170.000000	5.000000	-0.318106	0.007834
180.000000	5.000000	-0.284857	0.008861
190.000000	5.000000	-0.281393	0.008810
200.000000	5.000000	-0.324107	0.009528
