# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.204034	0.011738
-190.000000	5.000000	-0.164474	0.010357
-180.000000	5.000000	-0.087034	0.010394
-170.000000	5.000000	0.004968	0.013441
-160.000000	5.000000	-0.058316	0.012368
-150.000000	5.000000	-0.202605	0.010628
-140.000000	5.000000	-0.220689	0.009492
-130.000000	5.000000	-0.158585	0.007951
-120.000000	5.000000	-0.103072	0.010243
-110.000000	5.000000	-0.001246	0.010845
-100.000000	5.000000	-0.006742	0.009303
-90.000000	5.000000	0.045674	0.006559
-80.000000	5.000000	0.013910	0.009077
-70.000000	5.000000	-0.002619	0.010133
-60.000000	5.000000	0.060758	0.013579
-50.000000	5.000000	0.045395	0.008220
-40.000000	5.000000	0.131385	0.009080
-30.000000	5.000000	0.210288	0.013133
-20.000000	5.000000	0.166058	0.011681
-10.000000	5.000000	0.091210	0.007626
0.000000	5.000000	0.068951	0.010051
10.000000	5.000000	0.165428	0.010841
20.000000	5.000000	0.138332	0.015043
30.000000	5.000000	-0.043525	0.006020
40.000000	5.000000	0.050391	0.013780
50.000000	5.000000	0.083140	0.014872
60.000000	5.000000	0.015135	0.010912
70.000000	5.000000	0.043293	0.013241
80.000000	5.000000	0.119596	0.011187
90.000000	5.000000	0.028140	0.012999
100.000000	5.000000	-0.024715	0.010080
110.000000	5.000000	-0.037044	0.008542
120.000000	5.000000	-0.076884	0.012337
130.000000	5.000000	-0.092069	0.012239
140.000000	5.000000	-0.053741	0.013485
150.000000	5.000000	-0.077381	0.011390
160.000000	5.000000	-0.141345	0.010510
170.000000	5.000000	-0.172194	0.005567
180.000000	5.000000	-0.143261	0.008091
190.000000	5.000000	-0.139283	0.008146
200.000000	5.000000	-0.219679	0.011759
