# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.045457	0.011607
-190.000000	5.000000	0.021095	0.010853
-180.000000	5.000000	0.103610	0.013746
-170.000000	5.000000	0.143070	0.018554
-160.000000	5.000000	0.111404	0.018546
-150.000000	5.000000	0.208895	0.018310
-140.000000	5.000000	0.372580	0.014316
-130.000000	5.000000	0.387078	0.016802
-120.000000	5.000000	0.380429	0.013839
-110.000000	5.000000	0.297421	0.015911
-100.000000	5.000000	0.233258	0.012112
-90.000000	5.000000	0.217941	0.012818
-80.000000	5.000000	0.198940	0.011575
-70.000000	5.000000	0.193612	0.009959
-60.000000	5.000000	0.187176	0.011148
-50.000000	5.000000	0.078303	0.009894
-40.000000	5.000000	-0.023451	0.009851
-30.000000	5.000000	-0.102320	0.010785
-20.000000	5.000000	-0.175571	0.012491
-10.000000	5.000000	-0.106600	0.010297
0.000000	5.000000	0.074267	0.012184
10.000000	5.000000	0.084599	0.013354
20.000000	5.000000	0.121443	0.011259
30.000000	5.000000	0.139858	0.010531
40.000000	5.000000	0.013369	0.009909
50.000000	5.000000	-0.041298	0.009475
60.000000	5.000000	-0.066564	0.007090
70.000000	5.000000	0.015468	0.009436
80.000000	5.000000	0.053517	0.008439
90.000000	5.000000	0.086753	0.009291
100.000000	5.000000	0.107089	0.009288
110.000000	5.000000	0.186623	0.010378
120.000000	5.000000	0.093107	0.008912
130.000000	5.000000	0.128085	0.010457
140.000000	5.000000	0.198673	0.013973
150.000000	5.000000	0.259139	0.011536
160.000000	5.000000	0.302569	0.012869
170.000000	5.000000	0.263688	0.011193
180.000000	5.000000	0.244280	0.009273
190.000000	5.000000	0.170735	0.011730
200.000000	5.000000	0.090181	0.010337
