# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.116248	0.012111
-190.000000	5.000000	0.063560	0.011807
-180.000000	5.000000	0.101967	0.013205
-170.000000	5.000000	0.276418	0.013098
-160.000000	5.000000	0.345781	0.012163
-150.000000	5.000000	0.452063	0.015375
-140.000000	5.000000	0.313618	0.008546
-130.000000	5.000000	0.179232	0.012428
-120.000000	5.000000	0.060934	0.011036
-110.000000	5.000000	0.032162	0.012063
-100.000000	5.000000	-0.120007	0.009266
-90.000000	5.000000	-0.087728	0.007783
-80.000000	5.000000	-0.122647	0.009321
-70.000000	5.000000	-0.207609	0.013307
-60.000000	5.000000	-0.182604	0.011623
-50.000000	5.000000	-0.166654	0.010444
-40.000000	5.000000	-0.045863	0.009205
-30.000000	5.000000	-0.041886	0.011456
-20.000000	5.000000	-0.109385	0.012677
-10.000000	5.000000	-0.102404	0.008677
0.000000	5.000000	-0.095099	0.011152
10.000000	5.000000	-0.066418	0.010606
20.000000	5.000000	0.005792	0.015335
30.000000	5.000000	-0.016241	0.013233
40.000000	5.000000	-0.064156	0.009027
50.000000	5.000000	-0.146962	0.012375
60.000000	5.000000	-0.196028	0.010109
70.000000	5.000000	-0.262647	0.010990
80.000000	5.000000	-0.173467	0.013219
90.000000	5.000000	-0.076315	0.009716
100.000000	5.000000	-0.044951	0.014739
110.000000	5.000000	0.037316	0.010288
120.000000	5.000000	-0.028291	0.009478
130.000000	5.000000	0.025122	0.009821
140.000000	5.000000	0.078882	0.017853
150.000000	5.000000	0.019918	0.015233
160.000000	5.000000	0.075587	0.007031
170.000000	5.000000	0.084376	0.012326
180.000000	5.000000	0.053185	0.014018
190.000000	5.000000	0.056464	0.011932
200.000000	5.000000	0.229152	0.011844
