# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.623172	0.013444
-190.000000	5.000000	0.571942	0.014306
-180.000000	5.000000	0.499665	0.014987
-170.000000	5.000000	0.511886	0.012548
-160.000000	5.000000	0.504116	0.008512
-150.000000	5.000000	0.482418	0.012079
-140.000000	5.000000	0.509627	0.011634
-130.000000	5.000000	0.546733	0.009034
-120.000000	5.000000	0.501800	0.010354
-110.000000	5.000000	0.460966	0.008119
-100.000000	5.000000	0.457401	0.014649
-90.000000	5.000000	0.478438	0.017797
-80.000000	5.000000	0.445936	0.011236
-70.000000	5.000000	0.456031	0.008581
-60.000000	5.000000	0.439412	0.016463
-50.000000	5.000000	0.466808	0.010065
-40.000000	5.000000	0.490753	0.011230
-30.000000	5.000000	0.545705	0.017159
-20.000000	5.000000	0.505618	0.023012
-10.000000	5.000000	0.638967	0.014181
0.000000	5.000000	0.594184	0.013845
10.000000	5.000000	0.590715	0.008605
20.000000	5.000000	0.598412	0.011269
30.000000	5.000000	0.651392	0.015170
40.000000	5.000000	0.730744	0.013303
50.000000	5.000000	0.739387	0.010925
60.000000	5.000000	0.722527	0.009835
70.000000	5.000000	0.570998	0.016286
80.000000	5.000000	0.536465	0.014534
90.000000	5.000000	0.642525	0.012142
100.000000	5.000000	0.674796	0.014319
110.000000	5.000000	0.596031	0.017481
120.000000	5.000000	0.590500	0.018094
130.000000	5.000000	0.509444	0.020423
140.000000	5.000000	0.534429	0.012600
150.000000	5.000000	0.576857	0.014276
160.000000	5.000000	0.571399	0.019626
170.000000	5.000000	0.616353	0.016883
180.000000	5.000000	0.614918	0.014302
190.000000	5.000000	0.659650	0.015845
200.000000	5.000000	0.596180	0.019289
