# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.502231	0.019434
-190.000000	5.000000	0.596170	0.018568
-180.000000	5.000000	0.585647	0.015109
-170.000000	5.000000	0.607964	0.016629
-160.000000	5.000000	0.553673	0.014157
-150.000000	5.000000	0.452027	0.022092
-140.000000	5.000000	0.410099	0.013336
-130.000000	5.000000	0.214946	0.012944
-120.000000	5.000000	0.393011	0.011380
-110.000000	5.000000	0.444951	0.011812
-100.000000	5.000000	0.424751	0.014892
-90.000000	5.000000	0.556886	0.016489
-80.000000	5.000000	0.760601	0.016250
-70.000000	5.000000	0.521516	0.014741
-60.000000	5.000000	0.686122	0.016242
-50.000000	5.000000	0.757495	0.021403
-40.000000	5.000000	0.575777	0.015781
-30.000000	5.000000	0.693514	0.024356
-20.000000	5.000000	0.538728	0.021247
-10.000000	5.000000	0.463613	0.017021
0.000000	5.000000	0.309804	0.010626
10.000000	5.000000	0.170956	0.012623
20.000000	5.000000	0.173717	0.011678
30.000000	5.000000	0.137653	0.010550
40.000000	5.000000	0.200136	0.010240
50.000000	5.000000	0.238776	0.014278
60.000000	5.000000	0.294605	0.012876
70.000000	5.000000	0.381946	0.019938
80.000000	5.000000	0.409651	0.016870
90.000000	5.000000	0.293355	0.014516
100.000000	5.000000	0.331203	0.019126
110.000000	5.000000	0.281781	0.018633
120.000000	5.000000	0.182851	0.012253
130.000000	5.000000	0.188745	0.011390
140.000000	5.000000	0.176710	0.010398
150.000000	5.000000	0.193862	0.016895
160.000000	5.000000	0.154412	0.016096
170.000000	5.000000	0.083566	0.013250
180.000000	5.000000	0.098911	0.011656
190.000000	5.000000	0.095226	0.013210
200.000000	5.000000	0.018160	0.010320
