# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.079822	0.011941
-190.000000	5.000000	-0.102424	0.008765
-180.000000	5.000000	-0.138526	0.010834
-170.000000	5.000000	-0.169551	0.010085
-160.000000	5.000000	-0.050178	0.009586
-150.000000	5.000000	-0.091039	0.006550
-140.000000	5.000000	-0.071035	0.011349
-130.000000	5.000000	-0.093196	0.010540
-120.000000	5.000000	-0.032182	0.008333
-110.000000	5.000000	0.011146	0.010366
-100.000000	5.000000	-0.011801	0.006234
-90.000000	5.000000	-0.011281	0.007411
-80.000000	5.000000	0.037786	0.005221
-70.000000	5.000000	0.031631	0.008488
-60.000000	5.000000	0.096127	0.013263
-50.000000	5.000000	0.156075	0.015096
-40.000000	5.000000	0.145651	0.014343
-30.000000	5.000000	0.027238	0.010169
-20.000000	5.000000	-0.029855	0.010610
-10.000000	5.000000	-0.015712	0.007718
0.000000	5.000000	-0.032444	0.011480
10.000000	5.000000	0.015654	0.010620
20.000000	5.000000	0.039332	0.010540
30.000000	5.000000	0.014239	0.011590
40.000000	5.000000	-0.008645	0.011575
50.000000	5.000000	-0.053452	0.009013
60.000000	5.000000	-0.047957	0.008657
70.000000	5.000000	-0.058970	0.006309
80.000000	5.000000	-0.031224	0.008244
90.000000	5.000000	-0.055723	0.007683
100.000000	5.000000	-0.052278	0.009107
110.000000	5.000000	-0.041434	0.005000
120.000000	5.000000	-0.111911	0.008329
130.000000	5.000000	-0.137217	0.008183
140.000000	5.000000	-0.204548	0.007469
150.000000	5.000000	-0.095777	0.009921
160.000000	5.000000	-0.055972	0.007716
170.000000	5.000000	-0.147836	0.005807
180.000000	5.000000	-0.068276	0.010371
190.000000	5.000000	-0.028183	0.008068
200.000000	5.000000	0.162731	0.013661
