# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.063889	0.013221
-190.000000	5.000000	-0.042818	0.012697
-180.000000	5.000000	0.023675	0.012681
-170.000000	5.000000	0.101715	0.019077
-160.000000	5.000000	0.029198	0.017009
-150.000000	5.000000	0.059737	0.013989
-140.000000	5.000000	-0.007582	0.013054
-130.000000	5.000000	0.039333	0.013976
-120.000000	5.000000	0.055516	0.004469
-110.000000	5.000000	0.004643	0.002623
-100.000000	5.000000	-0.033516	0.003325
-90.000000	5.000000	0.123938	0.003126
-80.000000	5.000000	0.126359	0.006675
-70.000000	5.000000	0.131853	0.004335
-60.000000	5.000000	0.100687	0.003329
-50.000000	5.000000	0.160598	0.005753
-40.000000	5.000000	0.104263	0.006912
-30.000000	5.000000	-0.011682	0.004527
-20.000000	5.000000	-0.008562	0.003018
-10.000000	5.000000	0.023671	0.003097
0.000000	5.000000	0.089918	0.006240
10.000000	5.000000	0.071831	0.006148
20.000000	5.000000	-0.001196	0.007365
30.000000	5.000000	-0.096364	0.003572
40.000000	5.000000	-0.027015	0.003387
50.000000	5.000000	-0.057000	0.004703
60.000000	5.000000	0.008566	0.014013
70.000000	5.000000	-0.034155	0.015727
80.000000	5.000000	-0.042327	0.006452
90.000000	5.000000	-0.099311	0.002978
100.000000	5.000000	-0.122063	0.015978
110.000000	5.000000	-0.061733	0.005797
120.000000	5.000000	-0.091799	0.014901
130.000000	5.000000	-0.173928	0.009897
140.000000	5.000000	-0.249266	0.015365
150.000000	5.000000	-0.135200	0.017614
160.000000	5.000000	-0.120680	0.016584
170.000000	5.000000	-0.037462	0.015486
180.000000	5.000000	0.044132	0.018413
190.000000	5.000000	-0.015076	0.016021
200.000000	5.000000	0.060224	0.017874
