# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.112856	0.006016
-190.000000	5.000000	-0.072942	0.007555
-180.000000	5.000000	0.025843	0.006815
-170.000000	5.000000	0.153420	0.008123
-160.000000	5.000000	0.136002	0.009849
-150.000000	5.000000	0.070308	0.009261
-140.000000	5.000000	-0.012249	0.006171
-130.000000	5.000000	-0.073663	0.007338
-120.000000	5.000000	0.003442	0.009593
-110.000000	5.000000	-0.035446	0.010908
-100.000000	5.000000	-0.105598	0.008202
-90.000000	5.000000	-0.157570	0.010224
-80.000000	5.000000	-0.157581	0.007222
-70.000000	5.000000	-0.134840	0.007875
-60.000000	5.000000	-0.138244	0.006311
-50.000000	5.000000	-0.241984	0.008219
-40.000000	5.000000	-0.275075	0.009241
-30.000000	5.000000	-0.340051	0.011006
-20.000000	5.000000	-0.342964	0.007856
-10.000000	5.000000	-0.293481	0.008268
0.000000	5.000000	-0.273655	0.008553
10.000000	5.000000	-0.312938	0.006276
20.000000	5.000000	-0.243052	0.004206
30.000000	5.000000	-0.190346	0.008265
40.000000	5.000000	-0.109585	0.007466
50.000000	5.000000	-0.019104	0.009005
60.000000	5.000000	0.050664	0.014272
70.000000	5.000000	0.006473	0.010216
80.000000	5.000000	0.038558	0.012114
90.000000	5.000000	0.099873	0.012723
100.000000	5.000000	0.163453	0.011513
110.000000	5.000000	0.077386	0.011332
120.000000	5.000000	0.060193	0.013077
130.000000	5.000000	-0.026975	0.015181
140.000000	5.000000	0.005489	0.013932
150.000000	5.000000	-0.014635	0.017192
160.000000	5.000000	0.134728	0.020656
170.000000	5.000000	0.271549	0.016254
180.000000	5.000000	0.359575	0.013027
190.000000	5.000000	0.373976	0.010104
200.000000	5.000000	0.507000	0.019626
