# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.147067	0.007581
-190.000000	5.000000	0.139773	0.008298
-180.000000	5.000000	0.161464	0.007721
-170.000000	5.000000	0.208294	0.010519
-160.000000	5.000000	0.325940	0.013859
-150.000000	5.000000	0.305924	0.012842
-140.000000	5.000000	0.234290	0.010698
-130.000000	5.000000	0.195711	0.013470
-120.000000	5.000000	0.265865	0.013803
-110.000000	5.000000	0.242714	0.007688
-100.000000	5.000000	0.092687	0.011483
-90.000000	5.000000	-0.039708	0.008723
-80.000000	5.000000	-0.062546	0.010519
-70.000000	5.000000	-0.110959	0.013620
-60.000000	5.000000	-0.223940	0.011090
-50.000000	5.000000	-0.330109	0.006632
-40.000000	5.000000	-0.311470	0.007709
-30.000000	5.000000	-0.290029	0.006571
-20.000000	5.000000	-0.263695	0.008990
-10.000000	5.000000	-0.303837	0.007484
0.000000	5.000000	-0.254128	0.007545
10.000000	5.000000	-0.234183	0.006687
20.000000	5.000000	-0.228082	0.009180
30.000000	5.000000	-0.199051	0.007642
40.000000	5.000000	-0.146460	0.009716
50.000000	5.000000	-0.066894	0.010972
60.000000	5.000000	-0.023369	0.008067
70.000000	5.000000	0.010022	0.012047
80.000000	5.000000	0.107236	0.013302
90.000000	5.000000	0.125138	0.009150
100.000000	5.000000	0.065933	0.010491
110.000000	5.000000	0.039356	0.012011
120.000000	5.000000	-0.106109	0.009542
130.000000	5.000000	-0.143175	0.008629
140.000000	5.000000	-0.149547	0.010230
150.000000	5.000000	-0.114438	0.009896
160.000000	5.000000	-0.050100	0.006633
170.000000	5.000000	0.039224	0.008292
180.000000	5.000000	-0.003251	0.008837
190.000000	5.000000	-0.006928	0.006997
200.000000	5.000000	-0.103630	0.008582
