# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.054498	0.005164
-190.000000	5.000000	-0.028488	0.004286
-180.000000	5.000000	-0.092385	0.006482
-170.000000	5.000000	-0.092190	0.007849
-160.000000	5.000000	-0.187423	0.005249
-150.000000	5.000000	-0.253324	0.006514
-140.000000	5.000000	-0.292334	0.007173
-130.000000	5.000000	-0.282463	0.005895
-120.000000	5.000000	-0.249952	0.005304
-110.000000	5.000000	-0.198133	0.005584
-100.000000	5.000000	-0.149115	0.007473
-90.000000	5.000000	-0.255016	0.009283
-80.000000	5.000000	-0.226318	0.007099
-70.000000	5.000000	-0.139759	0.006222
-60.000000	5.000000	-0.117737	0.005690
-50.000000	5.000000	-0.075657	0.007049
-40.000000	5.000000	0.004911	0.007304
-30.000000	5.000000	-0.022214	0.008225
-20.000000	5.000000	-0.038001	0.005500
-10.000000	5.000000	-0.137809	0.006553
0.000000	5.000000	-0.191663	0.006062
10.000000	5.000000	-0.140883	0.007426
20.000000	5.000000	-0.141782	0.008837
30.000000	5.000000	-0.135732	0.009982
40.000000	5.000000	-0.077031	0.008326
50.000000	5.000000	0.001393	0.010614
60.000000	5.000000	-0.024278	0.009187
70.000000	5.000000	0.020450	0.010834
80.000000	5.000000	-0.002919	0.010102
90.000000	5.000000	0.016985	0.010901
100.000000	5.000000	-0.006410	0.008404
110.000000	5.000000	0.002780	0.008843
120.000000	5.000000	-0.061267	0.007145
130.000000	5.000000	-0.066684	0.009346
140.000000	5.000000	-0.086472	0.013354
150.000000	5.000000	-0.031398	0.013563
160.000000	5.000000	-0.088777	0.009138
170.000000	5.000000	-0.181658	0.011848
180.000000	5.000000	-0.119489	0.008809
190.000000	5.000000	-0.111735	0.009480
200.000000	5.000000	-0.181420	0.005798
