# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.503754	0.015440
-190.000000	5.000000	0.464081	0.016010
-180.000000	5.000000	0.521800	0.019211
-170.000000	5.000000	0.493128	0.017585
-160.000000	5.000000	0.421850	0.012820
-150.000000	5.000000	0.392717	0.013613
-140.000000	5.000000	0.383628	0.016497
-130.000000	5.000000	0.369652	0.011740
-120.000000	5.000000	0.249810	0.009654
-110.000000	5.000000	0.241789	0.009667
-100.000000	5.000000	0.130967	0.012004
-90.000000	5.000000	0.166448	0.008248
-80.000000	5.000000	0.134439	0.007535
-70.000000	5.000000	-0.002834	0.010259
-60.000000	5.000000	-0.055225	0.009823
-50.000000	5.000000	-0.079766	0.007918
-40.000000	5.000000	-0.105135	0.008613
-30.000000	5.000000	-0.143295	0.005541
-20.000000	5.000000	-0.212940	0.006708
-10.000000	5.000000	-0.217684	0.005205
0.000000	5.000000	-0.210680	0.004672
10.000000	5.000000	-0.167077	0.008814
20.000000	5.000000	-0.193263	0.006073
30.000000	5.000000	-0.186902	0.007125
40.000000	5.000000	-0.200589	0.007236
50.000000	5.000000	-0.232550	0.006189
60.000000	5.000000	-0.233968	0.005697
70.000000	5.000000	-0.239729	0.004249
80.000000	5.000000	-0.232695	0.007965
90.000000	5.000000	-0.176834	0.008270
100.000000	5.000000	-0.189260	0.006631
110.000000	5.000000	-0.093537	0.006341
120.000000	5.000000	-0.047311	0.013808
130.000000	5.000000	-0.022784	0.008682
140.000000	5.000000	0.033054	0.012961
150.000000	5.000000	0.111516	0.009704
160.000000	5.000000	0.064120	0.016125
170.000000	5.000000	0.010962	0.010341
180.000000	5.000000	-0.000757	0.007804
190.000000	5.000000	-0.005606	0.008162
200.000000	5.000000	-0.055579	0.008644
